"","BirdID","BloodID","NotSure","Objective","PlateID","U_PlateID","CqGAPDH","EffGAPDH","DiffGAPDH","CqTelomere","EffTelomere","DiffTelomere","RTL","Whodunnit","obsno","CatchID","BloodSource","Status","OccasionDate","Island","birthyear","birthday","occasionyear","age_year","age_date","AveAge","WithinAge","BirthFieldPeriodID","SexEstimate","OccasionID","TerritoryID","FieldPeriodID","Year","TerritoryNumber","TQ","TQcorrected","newstat","avg_invert","RTL_z","lifespan","newlifespan"
"623",1720,88,1412,4,10,"4_10",23.21433333,1.990333333,0.314,13.32066667,1.764,0.43,0.53,"EB",1,2961,"A","H","2003-06-24","CN",2001,"2001-12-28",2003,2,543,1.5,0.5,40,1,1145,25,30,2003,19,12909.90373,12909.90373,"Sub",3.65308711307692,-0.969861248758247,1709,1709
"624",1721,1084,3367,8,24,"8_24",23.1265,1.9525,0.055,16.3245,1.8045,0.257,0.8,"EAF",1,2740,"A","ABX","2002-08-24","CN",2001,"2001-12-28",2002,1,239,1,0,40,1,1091,25,41,NA,NA,NA,NA,"Sub",NA,-0.263388925590511,NA,278
"625",1722,555,1785,4,38,"4_38",24.23733333,1.873,0.147,13.97,1.77,0.344,0.55,"EB",1,3958,"A","BrM","2005-07-26","CN",2001,"2001-08-27",2005,4,1429,6.75,-2.75,40,1,1631,87,37,NA,NA,NA,NA,"Dom",3.84936357792857,-0.917529965560637,4202,4052
"626",1722,5404,3611,8,34,"8_34",23.54,1.864,0.028,15.987,1.792,0.372,1.11,"EAF",1,8048,"A","BrM","2012-09-23","CN",2001,"2001-08-27",2012,11,4045,6.75,4.25,40,1,4360,87,116,2012,59,3722.718555,3722.718555,"Dom",4.47840260407143,0.547745963972445,4202,4052
"627",1722,1085,1860,4,5,"4_5",24.01,1.856666667,0.382,12.274,1.748333333,0.126,1.52,"EB",1,2741,"A","BrM","2002-08-26","CN",2001,"2001-08-27",2002,1,364,6.75,-5.75,40,1,1092,90,41,NA,NA,NA,NA,"Dom",NA,1.62053726952345,4202,4052
"628",1722,5182,3485,8,29,"8_29",23.318,1.938,0.056,16.4985,1.7355,0.071,0.83,"EAF",1,7806,"A","BrM","2012-02-01","CN",2001,"2001-08-27",2012,11,3810,6.75,4.25,40,1,4115,99,112,NA,NA,NA,NA,"Dom",NA,-0.184892000794096,4202,4052
"629",1723,1086,2856,7,37,"7_37",23.458,1.9195,0.02,17.482,1.8075,0.31,0.38,"EAF",1,2742,"A","U","2002-08-28","CN",2002,"2002-05-31",2002,0,89,0,0,41,1,1093,26,41,NA,NA,NA,NA,"Sub",NA,-1.36234587274032,957,124
"630",1724,1087,1861,4,5,"4_5",23.78033333,1.888333333,0.173,12.811,1.8,0.247,1,"EB",1,2743,"A","U","2002-08-28","CN",2001,"2001-08-29",2002,1,364,1,0,40,1,1093,11,41,NA,NA,NA,NA,"Sub",NA,0.25992390638559,1004,399
"631",1725,1090,2815,7,35,"7_35",23.7155,1.911,0.101,16.701,1.8255,0.176,0.55,"EAF",1,2746,"A","ABX","2002-08-28","CN",2002,"2002-01-01",2002,0,239,0,0,40,0,1094,25,41,NA,NA,NA,NA,"Sub",NA,-0.917529965560637,1440,1440
"632",1726,1092,3844,8,9,"8_9",23.275,1.9225,0.074,16.457,1.8355,0.336,0.84,"EAF",1,2641,"A","OFL","2002-08-29","CN",2002,"2002-07-01",2002,0,59,0,0,41,1,1095,61,41,NA,NA,NA,NA,"Sub",NA,-0.158726359195291,NA,93
"633",1727,1093,3100,8,11,"8_11",23.5005,1.8955,0.083,15.8175,1.832,0.187,1.03,"EAF",1,2748,"A","ABX","2002-08-30","CN",2002,"2002-01-03",2002,0,239,0,0,40,1,1096,157,41,NA,NA,NA,NA,"Sub",NA,0.338420831182005,272,272
"634",1728,136,1774,4,38,"4_38",24.38866667,1.874333333,0.07,13.39266667,1.745333333,0.265,0.8,"EB",1,2962,"A","BrM","2003-07-16","CN",2002,"2002-01-03",2003,1,559,0.5,0.5,40,1,1169,154,30,2003,101,18200.10933,18200.10933,"Dom",3.65308711307692,-0.263388925590511,1105,272
"635",1728,1094,3368,8,24,"8_24",23.1235,1.9415,0.005,14.899,1.825,0.034,1.86,"EAF",1,2749,"A","U","2002-08-30","CN",2002,"2002-01-03",2002,0,239,0.5,-0.5,40,1,1096,155,41,NA,NA,NA,NA,"Sub",NA,2.51016908388282,1105,272
"636",1729,5394,3676,8,37,"8_37",23.544,1.913,0.008,17.189,1.798,0.2,0.61,"EAF",1,8037,"A","BrM","2012-09-19","CN",2001,"2001-09-01",2012,11,4036,7.77777777777778,3.22222222222222,40,1,4384,20,116,2012,15,25622.38003,25622.38003,"Dom",4.47840260407143,-0.760536115967807,5141,4933
"637",1729,1095,1867,4,6,"4_6",23.883,1.988,0.38,13.01533333,1.813,0.029,0.8,"EB",1,2750,"A","BrM","2002-08-31","CN",2001,"2001-09-01",2002,1,364,7.77777777777778,-6.77777777777778,40,1,1097,20,41,NA,NA,NA,NA,"Dom",NA,-0.263388925590511,5141,4933
"638",1729,433,1511,4,18,"4_18",22.85233333,1.889333333,0.26,11.54366667,1.73,0.314,1.18,"EB",1,3796,"A","BrM","2004-12-18","CN",2001,"2001-09-01",2004,3,1204,7.77777777777778,-4.77777777777778,40,1,1500,20,35,2005,15,NA,NA,"Dom",NA,0.73090545516408,5141,4933
"639",1729,686,1591,4,24,"4_24",23.681,1.907666667,0.177,12.75233333,1.768333333,0.266,1.49,"EB",1,4483,"A","BrM","2005-09-08","CN",2001,"2001-09-01",2005,4,1468,7.77777777777778,-3.77777777777778,40,1,1731,20,37,NA,NA,NA,NA,"Dom",3.84936357792857,1.54204034472704,5141,4933
"640",1729,5178,3670,8,37,"8_37",25.3215,1.8885,0.065,20.467,1.8075,0.198,0.27,"EAF",1,7802,"A","BrM","2012-01-30","CN",2001,"2001-09-01",2012,11,3803,7.77777777777778,3.22222222222222,40,1,4106,20,112,NA,NA,NA,NA,"Dom",NA,-1.65016793032718,5141,4933
"641",1729,5633,3567,8,32,"8_32",23.381,1.977,0.042,16.5725,1.806,0.289,0.65,"EAF",1,8368,"A","BrM","2013-07-22","CN",2001,"2001-09-01",2013,12,4342,7.77777777777778,4.22222222222222,40,1,4752,20,122,2013,15,21933.34162,21933.34162,"Dom",3.25588827135714,-0.655873549572586,5141,4933
"642",1729,3957,1182,3,76,"3_76",23.256,1.949333333,0.286,12.68366667,1.824666667,0.307,1.07,"EB",1,6329,"A","BrM","2008-07-13","CN",2001,"2001-09-01",2008,7,2507,7.77777777777778,-0.777777777777778,40,1,2159,20,87,2008,15,2643.42506,2643.42506,"Dom",2.59212595028571,0.443083397577225,5141,4933
"643",1729,5309,3752,8,40,"8_40",23.7975,1.909,0.091,17.7985,1.7905,0.113,0.43,"EAF",1,7946,"A","BrM","2012-06-11","CN",2001,"2001-09-01",2012,11,3936,7.77777777777778,3.22222222222222,40,1,4204,20,116,2012,15,25622.38003,25622.38003,"Dom",4.47840260407143,-1.2315176647463,5141,4933
"644",1729,4889,2686,7,28,"7_28",25.254,1.917,0.324,18.25,1.817,0.006,0.73,"EAF",1,7381,"A","BrM","2011-09-16","CN",2001,"2001-09-01",2011,10,3667,7.77777777777778,2.22222222222222,40,1,3679,20,105,2011,15,90800.7262,90800.7262,"Dom",9.22112790171429,-0.446548416782146,5141,4933
"645",1730,1096,3740,8,40,"8_40",23.526,1.926,0.056,16.7635,1.8325,0.087,0.64,"EAF",1,2751,"A","ABX","2002-08-31","CN",2002,"2002-01-04",2002,0,239,0,0,40,1,1097,108,41,NA,NA,NA,NA,"Sub",NA,-0.682039191171392,NA,271
"646",1731,484,1784,4,38,"4_38",22.20933333,1.923333333,0.135,11.22366667,1.767333333,0.394,0.63,"EB",1,3888,"A","BrM","2005-06-11","CN",2002,"2002-07-21",2005,3,1056,7.25,-4.25,41,1,1538,112,37,NA,NA,NA,NA,"Dom",3.84936357792857,-0.708204832770197,4089,4089
"647",1731,4022,2681,7,28,"7_28",23.1955,1.9305,0.009,15.613,1.813,0.028,0.92,"EAF",1,6401,"A","BrM","2009-01-10","CN",2002,"2002-07-21",2009,7,2365,7.25,-0.25,41,1,2270,112,90,2009,78,5248.064441,5248.064441,"Dom",3.28909595685714,0.0505987735951495,4089,4089
"648",1731,5212,3439,8,27,"8_27",23.5235,1.9665,0.107,17.2155,1.7945,0.361,0.53,"EAF",1,7836,"A","BrM","2012-02-12","CN",2002,"2002-07-21",2012,10,3493,7.25,2.75,41,1,4133,112,112,NA,NA,NA,NA,"Dom",NA,-0.969861248758247,4089,4089
"649",1731,4891,3461,8,28,"8_28",23.562,1.952,0.094,17.2665,1.7655,0.257,0.56,"EAF",1,7383,"A","BrM","2011-09-17","CN",2002,"2002-07-21",2011,9,3345,7.25,1.75,41,1,3681,112,105,2011,78,67922.66346,67922.66346,"Dom",9.22112790171429,-0.891364323961832,4089,4089
"650",1739,3235,2181,6,14,"6_14",23.21366667,1.923666667,0.021,14.072,1.785666667,0.279,0.58,"EAF",1,5587,"A","BrM","2006-08-29","CN",2002,"2002-07-26",2006,4,1495,5,-1,41,1,1938,53,75,2006,37,17053.82448,17053.82448,"Dom",3.14873123264286,-0.839033040764222,2235,2235
"651",1739,3914,1181,3,76,"3_76",22.97866667,2.001,0.227,13.74533333,1.851666667,0.42,0.46,"EB",1,6285,"A","BrM","2008-01-24","CN",2002,"2002-07-26",2008,6,2008,5,1,41,1,2139,53,85,NA,NA,NA,NA,"Dom",1.83148956078571,-1.15302073994988,2235,2235
"652",1740,3862,999,3,61,"3_61",24.18933333,1.815,0.251,13.74533333,1.686,0.075,1.3,"EB",1,6232,"A","BrF","2008-01-08","CN",2001,"2001-09-10",2008,7,2311,4.625,2.375,40,0,2131,5,85,NA,NA,NA,NA,"Dom",1.83148956078571,1.04489315434974,2731,2731
"653",1740,3090,2615,7,25,"7_25",23.9735,1.9525,0.125,16.574,1.8545,0.208,0.72,"EAF",1,5484,"A","BrF","2006-07-01","CN",2001,"2001-09-10",2006,5,1755,4.625,0.375,40,0,1835,5,75,2006,3.1,29498.92328,29498.92328,"Dom",3.14873123264286,-0.472714058380951,2731,2731
"654",1740,80,2917,7,39,"7_39",23.198,1.9455,0.044,15.315,1.7995,0.122,0.85,"EAF",1,2965,"A","BrF","2003-06-21","CN",2001,"2001-09-10",2003,2,649,4.625,-2.625,40,0,1141,20,30,2003,15,14287.85261,14287.85261,"Dom",3.65308711307692,-0.132560717596486,2731,2731
"655",1740,1112,1871,4,6,"4_6",23.84866667,1.871333333,0.485,12.077,1.785666667,0.394,1.43,"EB",1,2767,"A","ABX","2002-09-09","CN",2001,"2001-09-10",2002,1,364,4.625,-3.625,40,0,1103,27,41,NA,NA,NA,NA,"Sub",NA,1.38504649513421,2731,2731
"656",1740,3954,1003,3,61,"3_61",25.53433333,1.867666667,0.236,16.12633333,1.685,0.282,0.83,"EB",1,6326,"A","BrF","2008-07-12","CN",2001,"2001-09-10",2008,7,2497,4.625,2.375,40,0,2158,5,87,2008,3.1,3748.498224,3748.498224,"Dom",2.59212595028571,-0.184892000794096,2731,2731
"657",1740,4045,1379,3,91,"3_91",24.15933333,1.847333333,0.352,15.04866667,1.733,0.207,0.41,"EB",1,6426,"A","BrF","2009-01-02","CN",2001,"2001-09-10",2009,8,2671,4.625,3.375,40,0,2279,5,90,2009,3.1,8339.418799,8339.418799,"Dom",3.28909595685714,-1.28384894794391,2731,2731
"658",1740,436,1512,4,18,"4_18",22.484,1.847666667,0.169,11.168,1.703,0.046,1.16,"EB",1,3794,"A","BrF","2004-12-18","CN",2001,"2001-09-10",2004,3,1195,4.625,-1.625,40,0,1500,20,35,2005,15,NA,NA,"Dom",NA,0.67857417196647,2731,2731
"659",1740,671,2709,7,29,"7_29",23.2785,1.951,0.259,15.6525,1.83,0.123,0.89,"EAF",1,4466,"A","BrF","2005-09-02","CN",2001,"2001-09-10",2005,4,1453,4.625,-0.625,40,0,1721,5,37,NA,NA,NA,NA,"Dom",3.84936357792857,-0.0278981512012657,2731,2731
"660",1742,2986,2821,7,35,"7_35",23.2665,1.9435,0.159,16.9465,1.8225,0.095,0.35,"EAF",2,5336,"A",NA,"2006-03-16","CN",2002,"2002-07-28",2006,4,1327,4.33333333333333,-0.333333333333333,41,1,1823,72,74,NA,NA,NA,NA,NA,NA,-1.44084279753674,2233,2233
"661",1742,3699,2923,7,40,"7_40",23.3065,1.8455,0.071,15.1785,1.8025,0.029,1.39,"EAF",1,6058,"A","BrM","2007-06-20","CN",2002,"2002-07-28",2007,5,1788,4.33333333333333,0.666666666666667,41,1,2052,71,82,2007,50,3895.021193,3895.021193,"Dom",2.00111878428571,1.28038392873899,2233,2233
"662",1742,3211,2177,6,14,"6_14",23.632,1.895333333,0.162,14.38966667,1.796666667,0.276,0.63,"EAF",2,5575,"A","BrM","2006-08-22","CN",2002,"2002-07-28",2006,4,1486,4.33333333333333,-0.333333333333333,41,1,1932,71,75,2006,50,10112.91676,10112.91676,"Dom",3.14873123264286,-0.708204832770197,2233,2233
"663",1743,3868,1744,4,35,"4_35",22.78566667,1.964,0.305,11.89866667,1.808333333,0.192,1.05,"EB",1,6238,"A","BrM","2008-01-10","CN",2002,"2002-08-05",2008,6,1984,3.5,2.5,41,1,2132,39,85,NA,NA,NA,NA,"Dom",1.83148956078571,0.390752114379615,2402,2402
"664",1743,60,1905,4,9,"4_9",23.45266667,1.901333333,0.239,12.54366667,1.783,0.247,1.32,"EB",1,2966,"A","H","2003-06-12","CN",2002,"2002-08-05",2003,1,311,3.5,-2.5,41,1,1129,39,30,2003,28.1,14994.66701,14994.66701,"Sub",3.65308711307692,1.09722443754735,2402,2402
"665",1744,462,1520,4,19,"4_19",23.59066667,1.919666667,0.212,13.96133333,1.765666667,0.302,0.48,"EB",1,3811,"A","BrM","2005-01-03","CN",2001,"2001-09-13",2005,4,1208,5.83333333333333,-1.83333333333333,40,1,1516,60,35,2005,43,NA,NA,"Dom",5.85391449014286,-1.10068945675227,3284,3284
"666",1744,4277,1111,3,69,"3_69",22.791,1.945666667,0.202,12.31033333,1.775666667,0.092,0.55,"EB",1,6686,"A","BrM","2009-06-15","CN",2001,"2001-09-13",2009,8,2832,5.83333333333333,2.16666666666667,40,1,2397,60,92,2009,43,10362.64497,10362.64497,"Dom",4.5509424385,-0.917529965560637,3284,3284
"667",1744,474,1523,4,19,"4_19",21.894,1.898,0.312,10.876,1.721333333,0.036,0.86,"EB",1,3885,"A","BrM","2005-06-10","CN",2001,"2001-09-13",2005,4,1366,5.83333333333333,-1.83333333333333,40,1,1535,60,37,NA,NA,NA,NA,"Dom",3.84936357792857,-0.106395075997681,3284,3284
"668",1744,4057,1108,3,69,"3_69",22.55066667,1.952333333,0.329,12.88966667,1.849666667,0.404,0.32,"EB",1,6439,"A","BrM","2009-01-20","CN",2001,"2001-09-13",2009,8,2686,5.83333333333333,2.16666666666667,40,1,2283,60,90,2009,43,7888.830854,7888.830854,"Dom",3.28909595685714,-1.51933972233315,3284,3284
"669",1744,2982,3025,7,45,"7_45",23.4495,1.915,0.069,17.6445,1.8295,0.165,0.29,"EAF",2,5332,"A",NA,"2006-03-20","CN",2001,"2001-09-13",2006,5,1649,5.83333333333333,-0.833333333333333,40,1,1826,66,74,NA,NA,NA,NA,NA,NA,-1.59783664712957,3284,3284
"670",1744,3764,2558,7,20,"7_20",23.4865,1.9085,0.119,16.2,1.7945,0.4,0.65,"EAF",1,6127,"A","BrM","2007-07-20","CN",2001,"2001-09-13",2007,6,2136,5.83333333333333,0.166666666666667,40,1,2089,60,82,2007,43,9667.122347,9667.122347,"Dom",2.00111878428571,-0.655873549572586,3284,3284
"671",1745,1133,3119,8,12,"8_12",23.9435,1.885,0.023,17.7065,1.8255,0.035,0.89,"EAF",1,2788,"A","ABX","2002-09-12","CN",2002,"2002-01-16",2002,0,239,0,0,40,1,1108,60,41,NA,NA,NA,NA,"Sub",NA,-0.0278981512012657,728,259
"672",1750,657,2772,7,32,"7_32",23.3625,1.891,0.009,16.5215,1.822,0.037,0.48,"EAF",1,4471,"A","BrM","2005-09-04","CN",2002,"2002-07-29",2005,3,1133,5.5,-2.5,41,1,1724,1,37,NA,NA,NA,NA,"Dom",3.84936357792857,-1.10068945675227,5532,4810
"673",1750,537,2768,7,32,"7_32",23.3465,1.9115,0.039,15.671,1.822,0.18,0.79,"EAF",1,3905,"A","BrM","2005-07-16","CN",2002,"2002-07-29",2005,3,1083,5.5,-2.5,41,1,1605,1,37,NA,NA,NA,NA,"Dom",3.84936357792857,-0.289554567189316,5532,4810
"674",1750,2931,1625,4,27,"4_27",22.804,1.975,0.113,12.286,1.822666667,0.336,1.15,"EB",1,5273,"A","BrM","2005-12-03","CN",2002,"2002-07-29",2005,3,1223,5.5,-2.5,41,1,1774,7,54,NA,NA,NA,NA,"Dom",NA,0.652408530367665,5532,4810
"675",1750,4651,3667,8,37,"8_37",23.6925,1.898,0.039,17.867,1.792,0.034,0.45,"EAF",1,7127,"A","BrM","2010-08-30","CN",2002,"2002-07-29",2010,8,2954,5.5,2.5,41,1,3502,1,104,2010,1,12434.81997,12434.81997,"Dom",3.4374523775,-1.17918638154869,5532,4810
"676",1750,4044,1107,3,69,"3_69",23.16166667,1.981333333,0.11,12.10966667,1.825333333,0.268,0.78,"EB",1,6425,"A","BrM","2009-01-02","CN",2002,"2002-07-29",2009,7,2349,5.5,1.5,41,1,2279,1,90,2009,1,6231.278819,6231.278819,"Dom",3.28909595685714,-0.315720208788121,5532,4810
"677",1750,4883,3483,8,29,"8_29",23.2945,1.9305,0.051,16.32,1.766,0.034,0.89,"EAF",1,7375,"A","BrM","2011-09-16","CN",2002,"2002-07-29",2011,9,3336,5.5,3.5,41,1,3679,1,105,2011,1,52447.26801,52447.26801,"Dom",9.22112790171429,-0.0278981512012657,5532,4810
"678",1751,1139,1882,4,7,"4_7",23.86533333,1.930333333,0.29,12.176,1.793,0.16,1.21,"EB",1,2793,"A","BrM","2002-09-16","CN",2001,"2001-09-17",2002,1,364,1,0,40,1,1111,134,41,NA,NA,NA,NA,"Dom",NA,0.809402379960495,715,380
"679",1752,4082,2970,7,42,"7_42",25.49,1.879,0.042,18.095,1.8715,0.102,0.66,"EAF",1,6469,"A","BrM","2009-02-03","CN",2002,"2002-08-18",2009,7,2361,5.8,1.2,41,1,2298,47,90,2009,33,44217.10035,44217.10035,"Dom",3.28909595685714,-0.629707907973782,2945,2945
"680",1752,4065,1758,4,36,"4_36",22.93666667,1.962666667,0.369,12.63933333,1.809333333,0.119,0.71,"EB",1,6449,"A","BrM","2009-01-22","CN",2002,"2002-08-18",2009,7,2349,5.8,1.2,41,1,2287,68,90,2009,47.1,43227.46958,43227.46958,"Dom",3.28909595685714,-0.498879699979756,2945,2945
"681",1752,3234,2180,6,14,"6_14",23.519,1.925333333,0.134,13.90833333,1.776333333,0.342,0.77,"EAF",2,5632,"A","BrM","2006-08-31","CN",2002,"2002-08-18",2006,4,1474,5.8,-1.8,41,1,1941,47,75,2006,33,12199.25575,12199.25575,"Dom",3.14873123264286,-0.341885850386926,2945,2945
"682",1752,4182,1020,3,62,"3_62",24.21733333,1.836666667,0.427,13.50833333,1.686666667,0.415,1.44,"EB",1,6574,"A","BrM","2008-07-28","CN",2002,"2002-08-18",2008,6,2171,5.8,0.2,41,1,2372,47,87,2008,33,3599.945181,3599.945181,"Dom",2.59212595028571,1.41121213673301,2945,2945
"683",1752,3756,2779,7,33,"7_33",23.344,1.8975,0.142,15.9975,1.827,0.119,1.22,"EAF",1,6119,"A","BrM","2007-07-18","CN",2002,"2002-08-18",2007,5,1795,5.8,-0.8,41,1,2087,47,82,2007,33,8033.498043,8033.498043,"Dom",2.00111878428571,0.8355680215593,2945,2945
"684",1753,1143,2713,7,30,"7_30",22.8555,1.907,0.053,15.5065,1.827,0.285,0.7,"EAF",1,2795,"A","AB","2002-09-18","CN",2002,"2002-01-22",2002,0,239,3.66666666666667,-3.66666666666667,41,0,1115,71,41,NA,NA,NA,NA,"Sub",NA,-0.525045341578562,3540,3540
"685",1753,4084,2971,7,42,"7_42",23.071,1.9495,0.168,16.015,1.8155,0.336,0.51,"EAF",2,6471,"A","BrF","2009-02-03","CN",2002,"2002-01-22",2009,7,2569,3.66666666666667,3.33333333333333,41,0,2299,16,90,2009,11,41017.68425,41017.68425,"Dom",3.28909595685714,-1.02219253195586,3540,3540
"686",1753,3098,2942,7,41,"7_41",23.323,1.9235,0.066,16.244,1.8085,0.336,0.6,"EAF",2,5490,"A","BrF","2006-07-03","CN",2002,"2002-01-22",2006,4,1623,3.66666666666667,0.333333333333333,41,0,1839,16,75,2006,11,10658.97277,10658.97277,"Dom",3.14873123264286,-0.786701757566612,3540,3540
"687",1754,3825,1366,3,9,"3_9",23.70666667,1.873666667,0.106,12.96633333,1.804666667,0.175,0.9,"EB",1,6195,"A","BrM","2007-08-21","CN",2001,"2001-09-19",2007,6,2162,6.5,-0.5,40,1,2233,81,82,2007,54,2205.378195,2205.378195,"Dom",2.00111878428571,-0.00173250960246065,2545,2545
"688",1754,3996,1197,3,77,"3_77",23.78566667,1.945,0.277,15.69266667,1.830666667,0.184,0.23,"EB",1,6368,"A","BrM","2008-07-22","CN",2001,"2001-09-19",2008,7,2498,6.5,0.5,40,1,2170,81,87,2008,54,7104.454602,7104.454602,"Dom",2.59212595028571,-1.7548304967224,2545,2545
"689",1756,111,1422,4,11,"4_11",23.019,1.918666667,0.046,12.3,1.783333333,0.499,1.04,"EB",1,2971,"A","BrM","2003-07-06","CN",2001,"2001-09-20",2003,2,654,1.5,0.5,40,1,1157,123,30,2003,84,6219.684903,6219.684903,"Dom",3.65308711307692,0.36458647278081,1452,377
"690",1756,1149,1886,4,7,"4_7",23.733,1.851,0.184,12.516,1.779666667,0.026,0.96,"EB",1,2800,"A","BrM","2002-09-19","CN",2001,"2001-09-20",2002,1,364,1.5,-0.5,40,1,1116,123,41,NA,NA,NA,NA,"Dom",NA,0.155261339990369,1452,377
"691",1757,3222,1336,3,89,"3_89",24.37366667,1.843666667,0.326,13.83066667,1.776,0.109,0.87,"EB",1,5582,"A","BrF","2006-08-29","CN",2001,"2001-09-23",2006,5,1801,5.66666666666667,-0.666666666666667,40,0,1938,58,75,2006,41.1,10737.33507,10737.33507,"Dom",3.14873123264286,-0.0802294343988758,3274,3274
"692",1757,589,1557,4,21,"4_21",24.85633333,1.883333333,0.14,14.19733333,1.741333333,0.367,1.02,"EB",1,3991,"A","BrF","2005-08-01","CN",2001,"2001-09-23",2005,4,1408,5.66666666666667,-1.66666666666667,40,0,1656,58,37,NA,NA,NA,NA,"Dom",3.84936357792857,0.3122551895832,3274,3274
"693",1757,4356,2828,7,35,"7_35",22.868,2.014,0.056,16.648,1.8685,0.19,0.3,"EAF",1,6778,"A","BrF","2009-08-19","CN",2001,"2001-09-23",2009,8,2887,5.66666666666667,2.33333333333333,40,0,2523,58,92,2009,41.1,13280.46971,13280.46971,"Dom",4.5509424385,-1.57167100553076,3274,3274
"694",1759,2891,1604,4,25,"4_25",25.32966667,1.912333333,0.216,13.781,1.754666667,0.134,1.91,"EB",1,5240,"A","BrM","2005-11-25","CN",2001,"2001-09-25",2005,4,1522,4,0,40,1,1762,159,54,NA,NA,NA,NA,"Dom",NA,2.64099729187685,1803,1803
"695",1760,8,1900,4,8,"4_8",23.94866667,1.966666667,0.343,13.116,1.769666667,0.425,0.63,"EB",1,2807,"A","BrF","2002-10-01","CN",2001,"2001-10-02",2002,1,364,1,0,40,0,1122,121,41,NA,NA,NA,NA,"Dom",NA,-0.708204832770197,1796,1796
"696",1761,44,3799,8,6,"8_6",22.9895,1.9105,0.105,15.942,1.806,0.384,0.81,"EAF",1,2959,"A",NA,"2003-02-19","CN",2002,"2002-07-16",2003,1,218,1,0,41,1,1123,15,0,NA,NA,NA,NA,NA,NA,-0.237223283991706,78,78
"697",1762,47,3074,8,1,"8_1",22.927,1.975,0.072,15.4405,1.825,0.099,0.9,"EAF",1,2973,"A","B","2003-06-06","CN",2002,"2002-10-10",2003,1,239,5.25,-4.25,41,1,1124,2,30,2003,1.1,15132.78391,15132.78391,"Sub",3.65308711307692,-0.00173250960246065,NA,6367
"698",1762,3099,799,3,1,"3_1",24.39533333,1.829666667,0.307,14.253,1.693,0.458,0.97,"EB",1,5491,"A","BrM","2006-07-05","CN",2002,"2002-10-10",2006,4,1364,5.25,-1.25,41,1,1840,15,75,2006,10,11933.52859,11933.52859,"Dom",3.14873123264286,0.181426981589174,NA,6367
"699",1762,3848,1011,3,62,"3_62",25.128,1.842666667,0.153,14.21633333,1.689,0.407,1.73,"EB",1,6219,"A","BrM","2007-08-30","CN",2002,"2002-10-10",2007,5,1785,5.25,-0.25,41,1,2237,15,82,2007,10,42780.52978,42780.52978,"Dom",2.00111878428571,2.17001574309836,NA,6367
"700",1762,5656,3633,8,35,"8_35",23.5935,1.952,0.041,16.436,1.821,0.12,1.03,"EAF",1,8392,"A","BrM","2013-08-03","CN",2002,"2002-10-10",2013,11,3950,5.25,5.75,41,1,4770,15,122,2013,10,33576.24416,33576.24416,"Dom",3.25588827135714,0.338420831182005,NA,6367
"701",1763,4034,2659,7,27,"7_27",24.748,1.927,0.052,18.4025,1.8215,0.099,0.49,"EAF",1,6414,"A","BrF","2009-01-03","CN",2002,"2002-06-08",2009,7,2401,6.25,0.75,41,0,2277,3,90,2009,2,7097.95063,7097.95063,"Dom",3.28909595685714,-1.07452381515347,4287,4132
"702",1763,5738,3612,8,34,"8_34",23.4165,1.9465,0.129,15.4755,1.807,0.333,1.4,"EAF",1,8482,"A","BrF","2013-09-25","CN",2002,"2002-06-08",2013,11,4127,6.25,4.75,41,0,4869,3,122,2013,2,17491.76677,17491.76677,"Dom",3.25588827135714,1.30654957033779,4287,4132
"703",1763,49,2914,7,39,"7_39",22.592,1.931,0.054,14.9365,1.8075,0.279,0.73,"EAF",2,2974,"A","BrF","2003-06-07","CN",2002,"2002-06-08",2003,1,364,6.25,-5.25,41,0,1125,3,30,2003,2,11174.09991,11174.09991,"Dom",3.65308711307692,-0.446548416782146,4287,4132
"704",1763,3977,1196,3,77,"3_77",23.58666667,1.924333333,0.294,13.4,1.800333333,0.062,0.83,"EB",1,6349,"A","BrF","2008-07-17","CN",2002,"2002-06-08",2008,6,2231,6.25,-0.25,41,0,2165,3,87,2008,2,2385.566762,2385.566762,"Dom",2.59212595028571,-0.184892000794096,4287,4132
"705",1764,50,3564,8,32,"8_32",23.973,1.956,0.022,17.529,1.8025,0.39,0.55,"EAF",1,2975,"A","ABX","2003-06-07","CN",2003,"2003-03-10",2003,0,89,0,0,30,0,1125,40,30,2003,29,3904.914362,3904.914362,"Sub",3.65308711307692,-0.917529965560637,916,916
"706",1765,4189,1199,3,77,"3_77",22.39033333,1.954666667,0.25,11.88866667,1.852666667,0.093,0.92,"EB",1,6581,"A","BrF","2008-07-28","CN",2002,"2002-06-10",2008,6,2240,4.8,1.2,41,0,2372,47,87,2008,33,3599.945181,3599.945181,"Dom",2.59212595028571,0.0505987735951495,NA,3401
"707",1765,4672,3705,8,39,"8_39",23.494,1.9335,0.05,17.328,1.791,0.184,0.52,"EAF",1,7158,"A","BrF","2011-07-02","CN",2002,"2002-06-10",2011,9,3309,4.8,4.2,41,0,3520,47,105,2011,33,42565.27361,42565.27361,"Dom",9.22112790171429,-0.996026890357052,NA,3401
"708",1765,3754,1731,4,34,"4_34",22.75133333,1.961333333,0.226,11.899,1.815333333,0.231,1.14,"EB",1,6117,"A","BrF","2007-07-18","CN",2002,"2002-06-10",2007,5,1864,4.8,0.2,41,0,2223,47,82,2007,33,8033.498043,8033.498043,"Dom",2.00111878428571,0.62624288876886,NA,3401
