"","BirdID","FieldPeriodID","Status","BirthDate","Island","PeriodYear","BirthFieldPeriodID","PeriodEnd.x","birthyear","age","survival","PeriodEndYear","SexEstimate","PeriodStart","PeriodEnd.y","seasonlength","season","no_st","nrns","lifespan"
"3554",1558,41,"BrF","1999-10-03","CN",2002,28,"2002-10-01",1999,3,1,2002,0,"2002-07-11","2002-10-02",83,"main",1,1,3439
"3555",1558,30,"BrF","1999-10-03","CN",2003,28,"2003-09-01",1999,4,1,2003,0,"2003-06-06","2003-09-02",88,"main",2,1,3439
"3556",1558,34,"BrF","1999-10-03","CN",2004,28,"2004-09-01",1999,5,1,2004,0,"2004-05-30","2004-09-02",95,"main",2,1,3439
"3557",1558,37,"BrF","1999-10-03","CN",2005,28,"2005-09-10",1999,6,1,2005,0,"2005-05-26","2005-09-11",108,"main",3,1,3439
"3558",1558,75,"BrF","1999-10-03","CN",2006,28,"2006-09-01",1999,7,1,2006,0,"2006-06-12","2006-09-02",82,"main",1,1,3439
"3559",1558,82,"BrF","1999-10-03","CN",2007,28,"2007-09-15",1999,8,1,2007,0,"2007-06-14","2007-09-16",94,"main",2,1,3439
"3560",1558,87,"BrF","1999-10-03","CN",2008,28,"2008-09-06",1999,9,1,2008,0,"2008-07-10","2008-09-07",59,"main",2,1,3439
"3561",1558,90,"BrF","1999-10-03","CN",2009,28,"2009-03-02",1999,10,1,2009,0,"2008-12-30","2009-03-03",63,"winter",1,1,3439
"3562",1558,NA,"NS",NA,NA,2010,NA,NA,1999,11,0,2010,0,NA,NA,NA,NA,1,1,3439
"3563",1559,29,"FL","1999-10-03","CN",1999,28,"1999-12-06",1999,0,1,1999,0,"1999-11-20","1999-12-07",17,"winter",1,1,3638
"3564",1559,39,"ABX","1999-10-03","CN",2000,28,"2000-08-12",1999,1,1,2000,0,"2000-07-25","2000-08-13",19,"main",1,1,3638
"3565",1559,40,"BrF","1999-10-03","CN",2001,28,"2001-07-25",1999,2,1,2001,0,"2001-06-29","2001-07-26",27,"main",1,1,3638
"3566",1559,41,"BrF","1999-10-03","CN",2002,28,"2002-10-01",1999,3,1,2002,0,"2002-07-11","2002-10-02",83,"main",1,1,3638
"3567",1559,30,"BrF","1999-10-03","CN",2003,28,"2003-09-01",1999,4,1,2003,0,"2003-06-06","2003-09-02",88,"main",2,1,3638
"3568",1559,34,"BrF","1999-10-03","CN",2004,28,"2004-09-01",1999,5,1,2004,0,"2004-05-30","2004-09-02",95,"main",2,1,3638
"3569",1559,37,"BrF","1999-10-03","CN",2005,28,"2005-09-10",1999,6,1,2005,0,"2005-05-26","2005-09-11",108,"main",3,1,3638
"3570",1559,75,"BrF","1999-10-03","CN",2006,28,"2006-09-01",1999,7,1,2006,0,"2006-06-12","2006-09-02",82,"main",1,1,3638
"3571",1559,82,"BrF","1999-10-03","CN",2007,28,"2007-09-15",1999,8,1,2007,0,"2007-06-14","2007-09-16",94,"main",2,1,3638
"3572",1559,87,"BrF","1999-10-03","CN",2008,28,"2008-09-06",1999,9,1,2008,0,"2008-07-10","2008-09-07",59,"main",2,1,3638
"3573",1559,92,"BrF","1999-10-03","CN",2009,28,"2009-09-17",1999,10,1,2009,0,"2009-06-08","2009-09-18",102,"main",2,1,3638
"3574",1559,NA,"NS",NA,NA,2010,NA,NA,1999,11,0,2010,0,NA,NA,NA,NA,1,1,3638
"3575",1560,29,"FL","1999-10-03","CN",1999,28,"1999-12-06",1999,0,1,1999,0,"1999-11-20","1999-12-07",17,"winter",1,1,662
"3576",1560,39,"ABX","1999-10-03","CN",2000,28,"2000-08-12",1999,1,1,2000,0,"2000-07-25","2000-08-13",19,"main",1,1,662
"3577",1560,40,"SEEN1","1999-10-03","CN",2001,28,"2001-07-25",1999,2,1,2001,0,"2001-06-29","2001-07-26",27,"main",1,1,662
"3578",1560,NA,"NS",NA,NA,2002,NA,NA,1999,3,0,2002,0,NA,NA,NA,NA,1,1,662
"3579",1563,29,"U","1999-04-07","CN",1999,28,"1999-12-06",1999,0,1,1999,0,"1999-11-20","1999-12-07",17,"winter",1,1,3618
"3580",1563,39,"SEEN1","1999-04-07","CN",2000,28,"2000-08-12",1999,1,1,2000,0,"2000-07-25","2000-08-13",19,"main",1,1,3618
"3581",1563,40,"BrF","1999-04-07","CN",2001,28,"2001-07-25",1999,2,1,2001,0,"2001-06-29","2001-07-26",27,"main",1,1,3618
"3582",1563,41,"BrF","1999-04-07","CN",2002,28,"2002-10-01",1999,3,1,2002,0,"2002-07-11","2002-10-02",83,"main",1,1,3618
"3583",1563,30,"BrF","1999-04-07","CN",2003,28,"2003-09-01",1999,4,1,2003,0,"2003-06-06","2003-09-02",88,"main",2,1,3618
"3584",1563,34,"BrF","1999-04-07","CN",2004,28,"2004-09-01",1999,5,1,2004,0,"2004-05-30","2004-09-02",95,"main",2,1,3618
"3585",1563,37,"BrF","1999-04-07","CN",2005,28,"2005-09-10",1999,6,1,2005,0,"2005-05-26","2005-09-11",108,"main",3,1,3618
"3586",1563,75,"BrF","1999-04-07","CN",2006,28,"2006-09-01",1999,7,1,2006,0,"2006-06-12","2006-09-02",82,"main",1,1,3618
"3587",1563,82,"BrF","1999-04-07","CN",2007,28,"2007-09-15",1999,8,1,2007,0,"2007-06-14","2007-09-16",94,"main",2,1,3618
"3588",1563,87,"BrF","1999-04-07","CN",2008,28,"2008-09-06",1999,9,1,2008,0,"2008-07-10","2008-09-07",59,"main",2,1,3618
"3589",1563,90,"BrF","1999-04-07","CN",2009,28,"2009-03-02",1999,10,1,2009,0,"2008-12-30","2009-03-03",63,"winter",1,1,3618
"3590",1563,NA,"NS",NA,NA,2010,NA,NA,1999,11,0,2010,0,NA,NA,NA,NA,1,1,3618
"3591",1564,29,"FL","1999-10-04","CN",1999,28,"1999-12-06",1999,0,1,1999,1,"1999-11-20","1999-12-07",17,"winter",1,1,661
"3592",1564,39,"NSA","1999-10-04","CN",2000,28,"2000-08-12",1999,1,1,2000,1,"2000-07-25","2000-08-13",19,"main",1,1,661
"3593",1564,40,"BrM","1999-10-04","CN",2001,28,"2001-07-25",1999,2,1,2001,1,"2001-06-29","2001-07-26",27,"main",1,1,661
"3594",1564,41,"NS","1999-10-04","CN",2002,28,"2002-10-01",1999,3,0,2002,1,"2002-07-11","2002-10-02",83,"main",1,1,661
"3595",1565,29,"OFL","1999-07-30","CN",1999,28,"1999-12-06",1999,0,1,1999,1,"1999-11-20","1999-12-07",17,"winter",1,1,130
"3596",1565,NA,"NS",NA,NA,2000,NA,NA,1999,1,0,2000,1,NA,NA,NA,NA,1,1,130
"3597",1566,29,"FL","1999-10-05","CN",1999,28,"1999-12-06",1999,0,1,1999,1,"1999-11-20","1999-12-07",17,"winter",1,1,3260
"3598",1566,39,"NSA","1999-10-05","CN",2000,28,"2000-08-12",1999,1,1,2000,1,"2000-07-25","2000-08-13",19,"main",1,1,3260
"3599",1566,40,"BrM","1999-10-05","CN",2001,28,"2001-07-25",1999,2,1,2001,1,"2001-06-29","2001-07-26",27,"main",1,1,3260
"3600",1566,41,"BrM","1999-10-05","CN",2002,28,"2002-10-01",1999,3,1,2002,1,"2002-07-11","2002-10-02",83,"main",1,1,3260
"3601",1566,30,"BrM","1999-10-05","CN",2003,28,"2003-09-01",1999,4,1,2003,1,"2003-06-06","2003-09-02",88,"main",2,1,3260
"3602",1566,34,"BrM","1999-10-05","CN",2004,28,"2004-09-01",1999,5,1,2004,1,"2004-05-30","2004-09-02",95,"main",2,1,3260
"3603",1566,37,"BrM","1999-10-05","CN",2005,28,"2005-09-10",1999,6,1,2005,1,"2005-05-26","2005-09-11",108,"main",3,1,3260
"3604",1566,75,"BrM","1999-10-05","CN",2006,28,"2006-09-01",1999,7,1,2006,1,"2006-06-12","2006-09-02",82,"main",1,1,3260
"3605",1566,82,"BrM","1999-10-05","CN",2007,28,"2007-09-15",1999,8,1,2007,1,"2007-06-14","2007-09-16",94,"main",2,1,3260
"3606",1566,87,"BrM","1999-10-05","CN",2008,28,"2008-09-06",1999,9,1,2008,1,"2008-07-10","2008-09-07",59,"main",2,1,3260
"3607",1566,NA,"NS",NA,NA,2009,NA,NA,1999,10,0,2009,1,NA,NA,NA,NA,1,1,3260
"3608",1567,29,"U","1999-04-08","CN",1999,28,"1999-12-06",1999,0,1,1999,0,"1999-11-20","1999-12-07",17,"winter",1,1,243
"3609",1567,NA,"NS",NA,NA,2000,NA,NA,1999,1,0,2000,0,NA,NA,NA,NA,1,1,243
"3610",1569,29,"U","1998-12-06","CN",1998,26,"1999-12-06",1998,0,1,1999,1,"1999-11-20","1999-12-07",17,"winter",1,1,1396
"3611",1569,29,"U","1998-12-06","CN",1999,26,"1999-12-06",1998,1,1,1999,1,"1999-11-20","1999-12-07",17,"winter",1,1,1396
"3612",1569,39,"BrM","1998-12-06","CN",2000,26,"2000-08-12",1998,2,1,2000,1,"2000-07-25","2000-08-13",19,"main",1,1,1396
"3613",1569,40,"BrM","1998-12-06","CN",2001,26,"2001-07-25",1998,3,1,2001,1,"2001-06-29","2001-07-26",27,"main",1,1,1396
"3614",1569,41,"BrM","1998-12-06","CN",2002,26,"2002-10-01",1998,4,1,2002,1,"2002-07-11","2002-10-02",83,"main",1,1,1396
"3615",1569,NA,"NS",NA,NA,2003,NA,NA,1998,5,0,2003,1,NA,NA,NA,NA,1,1,1396
"3616",1570,29,"FL","1999-10-07","CN",1999,28,"1999-12-06",1999,0,1,1999,1,"1999-11-20","1999-12-07",17,"winter",1,1,1091
"3617",1570,39,"ABX","1999-10-07","CN",2000,28,"2000-08-12",1999,1,1,2000,1,"2000-07-25","2000-08-13",19,"main",1,1,1091
"3618",1570,40,"BrM","1999-10-07","CN",2001,28,"2001-07-25",1999,2,1,2001,1,"2001-06-29","2001-07-26",27,"main",1,1,1091
"3619",1570,41,"BrM","1999-10-07","CN",2002,28,"2002-10-01",1999,3,1,2002,1,"2002-07-11","2002-10-02",83,"main",1,1,1091
"3620",1570,30,"BrM","1999-10-07","CN",2003,28,"2003-09-01",1999,4,1,2003,1,"2003-06-06","2003-09-02",88,"main",2,1,1091
"3621",1570,34,"BrM","1999-10-07","CN",2004,28,"2004-09-01",1999,5,1,2004,1,"2004-05-30","2004-09-02",95,"main",2,1,1091
"3622",1570,35,"NS","1999-10-07","CN",2005,28,"2005-01-11",1999,6,0,2005,1,"2004-12-18","2005-01-12",25,"winter",1,1,1091
"3623",1572,39,"FL","2000-05-30","CN",2000,39,"2000-08-12",2000,0,1,2000,1,"2000-07-25","2000-08-13",19,"main",1,1,855
"3624",1572,40,"ABX","2000-05-30","CN",2001,39,"2001-07-25",2000,1,1,2001,1,"2001-06-29","2001-07-26",27,"main",1,1,855
"3625",1572,41,"BrM","2000-05-30","CN",2002,39,"2002-10-01",2000,2,1,2002,1,"2002-07-11","2002-10-02",83,"main",1,1,855
"3626",1572,30,"BrM","2000-05-30","CN",2003,39,"2003-09-01",2000,3,1,2003,1,"2003-06-06","2003-09-02",88,"main",2,1,855
"3627",1572,32,"BrM","2000-05-30","CN",2004,39,"2004-05-28",2000,4,1,2004,1,"2004-05-17","2004-05-29",12,"winter",1,1,855
"3628",1572,NA,"NS",NA,NA,2005,NA,NA,2000,5,0,2005,1,NA,NA,NA,NA,1,1,855
"3629",1573,39,"OFL","2000-03-31","CN",2000,39,"2000-08-12",2000,0,1,2000,0,"2000-07-25","2000-08-13",19,"main",1,1,915
"3630",1573,40,"BrF","2000-03-31","CN",2001,39,"2001-07-25",2000,1,1,2001,0,"2001-06-29","2001-07-26",27,"main",1,1,915
"3631",1573,41,"ABX","2000-03-31","CN",2002,39,"2002-10-01",2000,2,1,2002,0,"2002-07-11","2002-10-02",83,"main",1,1,915
"3632",1573,NA,"NS",NA,NA,2003,NA,NA,2000,3,0,2003,0,NA,NA,NA,NA,1,1,915
"3633",1575,39,"OFL","2000-04-03","CN",2000,39,"2000-08-12",2000,0,1,2000,0,"2000-07-25","2000-08-13",19,"main",1,1,479
"3634",1575,40,"BrF","2000-04-03","CN",2001,39,"2001-07-25",2000,1,1,2001,0,"2001-06-29","2001-07-26",27,"main",1,1,479
"3635",1575,NA,"NS",NA,NA,2002,NA,NA,2000,2,0,2002,0,NA,NA,NA,NA,1,1,479
"3636",1576,39,"OFL","2000-04-03","CN",2000,39,"2000-08-12",2000,0,1,2000,0,"2000-07-25","2000-08-13",19,"main",1,1,3637
"3637",1576,40,"NSA","2000-04-03","CN",2001,39,"2001-07-25",2000,1,1,2001,0,"2001-06-29","2001-07-26",27,"main",1,1,3637
"3638",1576,41,"BrF","2000-04-03","CN",2002,39,"2002-10-01",2000,2,1,2002,0,"2002-07-11","2002-10-02",83,"main",1,1,3637
"3639",1576,30,"BrF","2000-04-03","CN",2003,39,"2003-09-01",2000,3,1,2003,0,"2003-06-06","2003-09-02",88,"main",2,1,3637
"3640",1576,34,"BrF","2000-04-03","CN",2004,39,"2004-09-01",2000,4,1,2004,0,"2004-05-30","2004-09-02",95,"main",2,1,3637
"3641",1576,37,"BrF","2000-04-03","CN",2005,39,"2005-09-10",2000,5,1,2005,0,"2005-05-26","2005-09-11",108,"main",3,1,3637
"3642",1576,75,"BrF","2000-04-03","CN",2006,39,"2006-09-01",2000,6,1,2006,0,"2006-06-12","2006-09-02",82,"main",1,1,3637
"3643",1576,82,"BrF","2000-04-03","CN",2007,39,"2007-09-15",2000,7,1,2007,0,"2007-06-14","2007-09-16",94,"main",2,1,3637
"3644",1576,87,"BrF","2000-04-03","CN",2008,39,"2008-09-06",2000,8,1,2008,0,"2008-07-10","2008-09-07",59,"main",2,1,3637
"3645",1576,92,"BrF","2000-04-03","CN",2009,39,"2009-09-17",2000,9,1,2009,0,"2009-06-08","2009-09-18",102,"main",2,1,3637
"3646",1576,103,"BrF","2000-04-03","CN",2010,39,"2010-03-18",2000,10,1,2010,0,"2010-02-12","2010-03-19",35,"winter",1,1,3637
"3647",1576,NA,"NS",NA,NA,2011,NA,NA,2000,11,0,2011,0,NA,NA,NA,NA,1,1,3637
"3648",1577,39,"OFL","2000-04-04","CN",2000,39,"2000-08-12",2000,0,1,2000,1,"2000-07-25","2000-08-13",19,"main",1,1,4927
"3649",1577,40,"BrM","2000-04-04","CN",2001,39,"2001-07-25",2000,1,1,2001,1,"2001-06-29","2001-07-26",27,"main",1,1,4927
"3650",1577,41,"BrM","2000-04-04","CN",2002,39,"2002-10-01",2000,2,1,2002,1,"2002-07-11","2002-10-02",83,"main",1,1,4927
"3651",1577,30,"BrM","2000-04-04","CN",2003,39,"2003-09-01",2000,3,1,2003,1,"2003-06-06","2003-09-02",88,"main",2,1,4927
"3652",1577,34,"BrM","2000-04-04","CN",2004,39,"2004-09-01",2000,4,1,2004,1,"2004-05-30","2004-09-02",95,"main",2,1,4927
"3653",1577,37,"BrM","2000-04-04","CN",2005,39,"2005-09-10",2000,5,1,2005,1,"2005-05-26","2005-09-11",108,"main",3,1,4927
"3654",1577,75,"BrM","2000-04-04","CN",2006,39,"2006-09-01",2000,6,1,2006,1,"2006-06-12","2006-09-02",82,"main",1,1,4927
"3655",1577,82,"BrM","2000-04-04","CN",2007,39,"2007-09-15",2000,7,1,2007,1,"2007-06-14","2007-09-16",94,"main",2,1,4927
"3656",1577,87,"BrM","2000-04-04","CN",2008,39,"2008-09-06",2000,8,1,2008,1,"2008-07-10","2008-09-07",59,"main",2,1,4927
"3657",1577,92,"BrM","2000-04-04","CN",2009,39,"2009-09-17",2000,9,1,2009,1,"2009-06-08","2009-09-18",102,"main",2,1,4927
"3658",1577,104,"BrM","2000-04-04","CN",2010,39,"2010-09-09",2000,10,1,2010,1,"2010-06-30","2010-09-10",72,"main",2,1,4927
"3659",1577,105,"BrM","2000-04-04","CN",2011,39,"2011-10-01",2000,11,1,2011,1,"2011-06-25","2011-10-02",99,"main",1,1,4927
"3660",1577,116,"BrM","2000-04-04","CN",2012,39,"2012-09-29",2000,12,1,2012,1,"2012-06-04","2012-09-30",118,"main",2,1,4927
"3661",1577,122,"ABX","2000-04-04","CN",2013,39,"2013-09-29",2000,13,1,2013,1,"2013-06-18","2013-09-30",104,"main",2,1,4927
"3662",1577,124,"NS","2000-04-04","CN",2014,39,"2014-03-03",2000,14,0,2014,1,"2014-01-19","2014-03-04",44,"winter",1,1,4927
"3663",1578,39,"FL","2000-06-04","CN",2000,39,"2000-08-12",2000,0,1,2000,1,"2000-07-25","2000-08-13",19,"main",1,1,850
"3664",1578,40,"BrM","2000-06-04","CN",2001,39,"2001-07-25",2000,1,1,2001,1,"2001-06-29","2001-07-26",27,"main",1,1,850
"3665",1578,41,"BrM","2000-06-04","CN",2002,39,"2002-10-01",2000,2,1,2002,1,"2002-07-11","2002-10-02",83,"main",1,1,850
"3666",1578,NA,"NS",NA,NA,2003,NA,NA,2000,3,0,2003,1,NA,NA,NA,NA,1,1,850
"3667",1579,39,"FL","2000-06-04","CN",2000,39,"2000-08-12",2000,0,1,2000,1,"2000-07-25","2000-08-13",19,"main",1,1,3017
"3668",1579,40,"NSA","2000-06-04","CN",2001,39,"2001-07-25",2000,1,1,2001,1,"2001-06-29","2001-07-26",27,"main",1,1,3017
"3669",1579,41,"NSA","2000-06-04","CN",2002,39,"2002-10-01",2000,2,1,2002,1,"2002-07-11","2002-10-02",83,"main",1,1,3017
"3670",1579,30,"BrM","2000-06-04","CN",2003,39,"2003-09-01",2000,3,1,2003,1,"2003-06-06","2003-09-02",88,"main",2,1,3017
"3671",1579,34,"BrM","2000-06-04","CN",2004,39,"2004-09-01",2000,4,1,2004,1,"2004-05-30","2004-09-02",95,"main",2,1,3017
"3672",1579,37,"BrM","2000-06-04","CN",2005,39,"2005-09-10",2000,5,1,2005,1,"2005-05-26","2005-09-11",108,"main",3,1,3017
"3673",1579,75,"BrM","2000-06-04","CN",2006,39,"2006-09-01",2000,6,1,2006,1,"2006-06-12","2006-09-02",82,"main",1,1,3017
"3674",1579,82,"BrM","2000-06-04","CN",2007,39,"2007-09-15",2000,7,1,2007,1,"2007-06-14","2007-09-16",94,"main",2,1,3017
"3675",1579,87,"BrM","2000-06-04","CN",2008,39,"2008-09-06",2000,8,1,2008,1,"2008-07-10","2008-09-07",59,"main",2,1,3017
"3676",1579,NA,"NS",NA,NA,2009,NA,NA,2000,9,0,2009,1,NA,NA,NA,NA,1,1,3017
"3677",1580,39,"FL","2000-06-05","CN",2000,39,"2000-08-12",2000,0,1,2000,NA,"2000-07-25","2000-08-13",19,"main",1,2,5594
"3678",1580,40,"NSA","2000-06-05","CN",2001,39,"2001-07-25",2000,1,1,2001,NA,"2001-06-29","2001-07-26",27,"main",1,2,5594
"3679",1580,41,"BrF","2000-06-05","CN",2002,39,"2002-10-01",2000,2,1,2002,NA,"2002-07-11","2002-10-02",83,"main",1,2,5594
"3680",1580,30,"BrF","2000-06-05","CN",2003,39,"2003-09-01",2000,3,1,2003,NA,"2003-06-06","2003-09-02",88,"main",2,2,5594
"3681",1580,34,"BrF","2000-06-05","CN",2004,39,"2004-09-01",2000,4,1,2004,NA,"2004-05-30","2004-09-02",95,"main",2,2,5594
"3682",1580,37,"BrF","2000-06-05","CN",2005,39,"2005-09-10",2000,5,1,2005,NA,"2005-05-26","2005-09-11",108,"main",3,2,5594
"3683",1580,75,"BrF","2000-06-05","CN",2006,39,"2006-09-01",2000,6,1,2006,NA,"2006-06-12","2006-09-02",82,"main",1,2,5594
"3684",1580,82,"BrF","2000-06-05","CN",2007,39,"2007-09-15",2000,7,1,2007,NA,"2007-06-14","2007-09-16",94,"main",2,2,5594
"3685",1580,87,"BrF","2000-06-05","CN",2008,39,"2008-09-06",2000,8,1,2008,NA,"2008-07-10","2008-09-07",59,"main",2,2,5594
"3686",1580,92,"BrF","2000-06-05","CN",2009,39,"2009-09-17",2000,9,1,2009,NA,"2009-06-08","2009-09-18",102,"main",2,2,5594
"3687",1580,104,"BrF","2000-06-05","CN",2010,39,"2010-09-09",2000,10,1,2010,NA,"2010-06-30","2010-09-10",72,"main",2,2,5594
"3688",1580,105,"BrF","2000-06-05","CN",2011,39,"2011-10-01",2000,11,1,2011,NA,"2011-06-25","2011-10-02",99,"main",1,2,5594
"3689",1580,116,"BrF","2000-06-05","CN",2012,39,"2012-09-29",2000,12,1,2012,NA,"2012-06-04","2012-09-30",118,"main",2,2,5594
"3690",1580,122,"BrF","2000-06-05","CN",2013,39,"2013-09-29",2000,13,1,2013,NA,"2013-06-18","2013-09-30",104,"main",2,2,5594
"3691",1580,125,"BrF","2000-06-05","CN",2014,39,"2014-10-03",2000,14,1,2014,NA,"2014-06-16","2014-10-04",110,"main",2,2,5594
"3692",1580,142,"BrF","2000-06-05","CN",2015,39,"2015-09-28",2000,15,1,2015,NA,"2015-06-22","2015-09-29",99,"main",2,2,5594
"3693",1580,159,"NS","2000-06-05","CN",2016,39,"2016-09-18",2000,16,0,2016,NA,"2016-06-23","2016-09-19",88,"main",2,2,5594
"3694",1581,39,"OFL","2000-04-06","CN",2000,39,"2000-08-12",2000,0,1,2000,1,"2000-07-25","2000-08-13",19,"main",1,1,3253
"3695",1581,40,"NSA","2000-04-06","CN",2001,39,"2001-07-25",2000,1,1,2001,1,"2001-06-29","2001-07-26",27,"main",1,1,3253
"3696",1581,41,"BrM","2000-04-06","CN",2002,39,"2002-10-01",2000,2,1,2002,1,"2002-07-11","2002-10-02",83,"main",1,1,3253
"3697",1581,30,"BrM","2000-04-06","CN",2003,39,"2003-09-01",2000,3,1,2003,1,"2003-06-06","2003-09-02",88,"main",2,1,3253
"3698",1581,34,"BrM","2000-04-06","CN",2004,39,"2004-09-01",2000,4,1,2004,1,"2004-05-30","2004-09-02",95,"main",2,1,3253
"3699",1581,37,"BrM","2000-04-06","CN",2005,39,"2005-09-10",2000,5,1,2005,1,"2005-05-26","2005-09-11",108,"main",3,1,3253
"3700",1581,75,"BrM","2000-04-06","CN",2006,39,"2006-09-01",2000,6,1,2006,1,"2006-06-12","2006-09-02",82,"main",1,1,3253
"3701",1581,82,"BrM","2000-04-06","CN",2007,39,"2007-09-15",2000,7,1,2007,1,"2007-06-14","2007-09-16",94,"main",2,1,3253
"3702",1581,87,"BrM","2000-04-06","CN",2008,39,"2008-09-06",2000,8,1,2008,1,"2008-07-10","2008-09-07",59,"main",2,1,3253
"3703",1581,90,"BrM","2000-04-06","CN",2009,39,"2009-03-02",2000,9,1,2009,1,"2008-12-30","2009-03-03",63,"winter",1,1,3253
"3704",1581,NA,"NS",NA,NA,2010,NA,NA,2000,10,0,2010,1,NA,NA,NA,NA,1,1,3253
"3705",1582,39,"OFL","2000-04-06","CN",2000,39,"2000-08-12",2000,0,1,2000,1,"2000-07-25","2000-08-13",19,"main",1,1,129
"3706",1582,NA,"NS",NA,NA,2001,NA,NA,2000,1,0,2001,1,NA,NA,NA,NA,1,1,129
"3707",1583,39,"OFL","2000-04-06","CN",2000,39,"2000-08-12",2000,0,1,2000,1,"2000-07-25","2000-08-13",19,"main",1,1,909
"3708",1583,40,"SEEN1","2000-04-06","CN",2001,39,"2001-07-25",2000,1,1,2001,1,"2001-06-29","2001-07-26",27,"main",1,1,909
"3709",1583,41,"U","2000-04-06","CN",2002,39,"2002-10-01",2000,2,1,2002,1,"2002-07-11","2002-10-02",83,"main",1,1,909
"3710",1583,NA,"NS",NA,NA,2003,NA,NA,2000,3,0,2003,1,NA,NA,NA,NA,1,1,909
"3711",1584,39,"U","1999-12-09","CN",1999,28,"2000-08-12",1999,0,1,2000,0,"2000-07-25","2000-08-13",19,"main",1,1,248
"3712",1584,39,"U","1999-12-09","CN",2000,28,"2000-08-12",1999,1,1,2000,0,"2000-07-25","2000-08-13",19,"main",1,1,248
"3713",1584,NA,"NS",NA,NA,2001,NA,NA,1999,2,0,2001,0,NA,NA,NA,NA,1,1,248
"3714",1585,39,"FL","2000-06-06","CN",2000,39,"2000-08-12",2000,0,1,2000,1,"2000-07-25","2000-08-13",19,"main",1,1,848
"3715",1585,40,"ABX","2000-06-06","CN",2001,39,"2001-07-25",2000,1,1,2001,1,"2001-06-29","2001-07-26",27,"main",1,1,848
"3716",1585,41,"BrM","2000-06-06","CN",2002,39,"2002-10-01",2000,2,1,2002,1,"2002-07-11","2002-10-02",83,"main",1,1,848
"3717",1585,NA,"NS",NA,NA,2003,NA,NA,2000,3,0,2003,1,NA,NA,NA,NA,1,1,848
"3718",1586,39,"OFL","2000-04-07","CN",2000,39,"2000-08-12",2000,0,1,2000,0,"2000-07-25","2000-08-13",19,"main",1,1,475
"3719",1586,40,"BrF","2000-04-07","CN",2001,39,"2001-07-25",2000,1,1,2001,0,"2001-06-29","2001-07-26",27,"main",1,1,475
"3720",1586,NA,"NS",NA,NA,2002,NA,NA,2000,2,0,2002,0,NA,NA,NA,NA,1,1,475
"3721",1587,39,"BrM","1999-08-08","CN",1999,28,"2000-08-12",1999,0,1,2000,1,"2000-07-25","2000-08-13",19,"main",1,1,3318
"3722",1587,39,"BrM","1999-08-08","CN",2000,28,"2000-08-12",1999,1,1,2000,1,"2000-07-25","2000-08-13",19,"main",1,1,3318
"3723",1587,40,"BrM","1999-08-08","CN",2001,28,"2001-07-25",1999,2,1,2001,1,"2001-06-29","2001-07-26",27,"main",1,1,3318
"3724",1587,41,"BrM","1999-08-08","CN",2002,28,"2002-10-01",1999,3,1,2002,1,"2002-07-11","2002-10-02",83,"main",1,1,3318
"3725",1587,30,"BrM","1999-08-08","CN",2003,28,"2003-09-01",1999,4,1,2003,1,"2003-06-06","2003-09-02",88,"main",2,1,3318
"3726",1587,34,"BrM","1999-08-08","CN",2004,28,"2004-09-01",1999,5,1,2004,1,"2004-05-30","2004-09-02",95,"main",2,1,3318
"3727",1587,37,"BrM","1999-08-08","CN",2005,28,"2005-09-10",1999,6,1,2005,1,"2005-05-26","2005-09-11",108,"main",3,1,3318
"3728",1587,75,"BrM","1999-08-08","CN",2006,28,"2006-09-01",1999,7,1,2006,1,"2006-06-12","2006-09-02",82,"main",1,1,3318
"3729",1587,82,"BrM","1999-08-08","CN",2007,28,"2007-09-15",1999,8,1,2007,1,"2007-06-14","2007-09-16",94,"main",2,1,3318
"3730",1587,87,"BrM","1999-08-08","CN",2008,28,"2008-09-06",1999,9,1,2008,1,"2008-07-10","2008-09-07",59,"main",2,1,3318
"3731",1587,NA,"NS",NA,NA,2009,NA,NA,1999,10,0,2009,1,NA,NA,NA,NA,1,1,3318
"3732",1588,39,"OFL","2000-04-09","CN",2000,39,"2000-08-12",2000,0,1,2000,0,"2000-07-25","2000-08-13",19,"main",1,1,906
"3733",1588,40,"BrF","2000-04-09","CN",2001,39,"2001-07-25",2000,1,1,2001,0,"2001-06-29","2001-07-26",27,"main",1,1,906
"3734",1588,41,"BrF","2000-04-09","CN",2002,39,"2002-10-01",2000,2,1,2002,0,"2002-07-11","2002-10-02",83,"main",1,1,906
"3735",1588,30,"BrF","2000-04-09","CN",2003,39,"2003-09-01",2000,3,1,2003,0,"2003-06-06","2003-09-02",88,"main",2,1,906
"3736",1588,34,"TBrF","2000-04-09","CN",2004,39,"2004-09-01",2000,4,1,2004,0,"2004-05-30","2004-09-02",95,"main",2,1,906
"3737",1588,35,"NS","2000-04-09","CN",2005,39,"2005-01-11",2000,5,0,2005,0,"2004-12-18","2005-01-12",25,"winter",1,1,906
"3738",1589,39,"OFL","2000-04-09","CN",2000,39,"2000-08-12",2000,0,1,2000,0,"2000-07-25","2000-08-13",19,"main",1,1,3073
"3739",1589,40,"BrF","2000-04-09","CN",2001,39,"2001-07-25",2000,1,1,2001,0,"2001-06-29","2001-07-26",27,"main",1,1,3073
"3740",1589,41,"BrF","2000-04-09","CN",2002,39,"2002-10-01",2000,2,1,2002,0,"2002-07-11","2002-10-02",83,"main",1,1,3073
