"";"BirdID";"NestWatchID";"Behaviour";"NestID";"LayDateEarliest";"LayDateLatest";"HatchDateEarliest";"HatchDateLatest";"WatchDate";"BreedGroupID";"ClutchSize";"BroodSize";"ObsDuration";"StartTime";"StatusID";"Status";"Observer";"year";"nrfeeding";"prate";"birthyear";"birthday";"age";"age_years";"age_days";"FieldPeriodID";"TerritoryID";"PeriodStart";"PeriodEnd";"PeriodYear";"groupsize";"nr_helpers";"Island";"Year";"TerritoryNumber";"TQ";"TQcorrected";"prate_z";"lifespan";"lifespan_yrs";"AveAge";"WithinAge";"newstat";"occasionyear";"avg_invert";"SexEstimate";"WatchType";"newlifespan"
"449";1415;146;FALSE;1449;"2006-07-17";"2006-07-19";"2006-08-02";"2006-08-04";"2006-08-05";3788;1;1;90;"09:40:00";13504;"BrF";NA;2006;9;0,1;1998;"1998-08-21";8;8;2906;75;39;"2006-06-12";"2006-09-02";2006;4;1;"CN";2006;28,1;7863,225967;7863,225967;-0,300940433204852;5519;15,1205479452055;7,625;0,375;"Dom";2006;3,14873123264286;0;"FI";5304
"450";1415;1195;FALSE;424;"1999-07-17";"1999-07-22";"1999-08-05";"1999-08-05";"1999-08-19";374;1;1;60;"08:55:00";4502;"H";NA;1999;2;0,0333333333333333;1998;"1998-08-21";1;1;363;28;38;"1999-07-02";"1999-09-26";1999;5;1;"CN";1999;28;87064,96327;87064,96327;-1,21252742237217;5519;15,1205479452055;7,625;-6,625;"Sub";1999;5,15521640586667;0;"F";5304
"451";1415;754;FALSE;2223;"2003-07-31";"2003-07-31";"2003-08-16";"2003-08-17";"2003-08-18";2581;1;1;90;"10:08:00";7158;"BrF";NA;2003;12;0,133333333333333;1998;"1998-08-21";5;5;1823;30;39;"2003-06-06";"2003-09-02";2003;5;1;"CN";2003;28,1;14994,66701;14994,66701;0,154853061378802;5519;15,1205479452055;7,625;-2,625;"Dom";2003;3,65308711307692;0;"F";5304
"452";1415;868;FALSE;2390;"2011-07-31";"2011-08-02";"2011-08-16";"2011-08-16";"2011-08-26";5085;1;1;60;"13:36:00";18060;"BrF";"MH";2011;5;0,0833333333333333;1998;"1998-08-21";13;13;4753;105;39;"2011-06-25";"2011-10-02";2011;2;0;"CN";2011;28,1;42700,41813;42700,41813;-0,528837180496682;5519;15,1205479452055;7,625;5,375;"Dom";2011;9,22112790171429;0;"F";5304
"453";1415;789;FALSE;2266;"2010-07-21";"2010-07-21";"2010-08-08";"2010-08-11";"2010-08-18";4984;2;2;60;"16:05:00";17620;"BrF";"MH";2010;12;0,2;1998;"1998-08-21";12;12;4380;104;39;"2010-06-30";"2010-09-10";2010;3;0;"CN";2010;28,1;10357,30578;10357,30578;1,06644005054613;5519;15,1205479452055;7,625;4,375;"Dom";2010;3,4374523775;0;"F";5304
"454";1415;257;FALSE;1863;"2008-07-24";"2008-07-28";"2008-08-11";"2008-08-13";"2008-08-19";4522;1;1;80;"15:59:00";15676;"BrF";NA;2008;4;0,05;1998;"1998-08-21";10;10;3651;87;39;"2008-07-10";"2008-09-07";2008;2;0;"CN";2008;28,1;1390,206315;1390,206315;-0,984630675080341;5519;15,1205479452055;7,625;2,375;"Dom";2008;2,59212595028571;0;"FI";5304
"455";1415;73;FALSE;1055;"2005-07-20";"2005-07-23";"2005-08-03";"2005-08-07";"2005-08-10";674;1;1;90;"07:39:00";9061;"BrF";NA;2005;8;0,0888888888888889;1998;"1998-08-21";7;7;2546;37;39;"2005-05-26";"2005-09-11";2005;6;1;NA;NA;NA;NA;NA;-0,452871598066071;5519;15,1205479452055;7,625;-0,625;"Dom";2005;3,84936357792857;0;"FI";5304
"456";1415;764;FALSE;2223;"2003-07-31";"2003-07-31";"2003-08-16";"2003-08-17";"2003-08-28";2581;1;1;90;"10:08:00";7158;"BrF";NA;2003;12;0,133333333333333;1998;"1998-08-21";5;5;1833;30;39;"2003-06-06";"2003-09-02";2003;5;1;"CN";2003;28,1;14994,66701;14994,66701;0,154853061378802;5519;15,1205479452055;7,625;-2,625;"Dom";2003;3,65308711307692;0;"F";5304
"457";1419;75;FALSE;1036;"2005-07-20";"2005-07-23";"2005-08-09";"2005-08-09";"2005-08-12";661;1;1;90;"07:18:00";8989;"BrF";NA;2005;14;0,155555555555556;1999;"1999-04-02";6;6;2324;37;22;"2005-05-26";"2005-09-11";2005;4;1;NA;NA;NA;NA;NA;0,458715391101252;3446;9,44109589041096;6,5;-0,5;"Dom";2005;3,84936357792857;0;"FI";3446
"458";1419;131;FALSE;1430;"2006-07-19";"2006-07-28";"2006-08-06";"2006-08-13";"2006-08-16";3775;2;2;60;"09:27:00";13455;"BrF";NA;2006;7;0,116666666666667;1999;"1999-04-02";7;7;2693;75;22;"2006-06-12";"2006-09-02";2006;6;1;"CN";2006;16;10129,56048;10129,56048;-0,0730436859130179;3446;9,44109589041096;6,5;0,5;"Dom";2006;3,14873123264286;0;"F";3446
"459";1425;1178;FALSE;534;"1999-08-18";"1999-08-18";"1999-09-05";"1999-09-05";"1999-09-22";414;2;2;60;"10:00:00";4665;"H";NA;1999;2;0,0333333333333333;1999;"1999-03-29";0;0;177;28;101;"1999-07-02";"1999-09-26";1999;7;1;"CN";1999;69;171886,8924;171886,8924;-1,21252742237217;1283;3,51506849315069;0;0;"Sub";1999;5,15521640586667;1;"F";1283
"460";1428;1201;FALSE;383;"1999-06-12";"1999-06-16";"1999-07-01";"1999-07-02";"1999-07-10";442;1;1;60;"12:07:00";4768;"H";NA;1999;2;0,0333333333333333;1999;"1999-01-14";0;0;177;28;171;"1999-07-02";"1999-09-26";1999;6;2;"CN";1999;114;52125,46403;52125,46403;-1,21252742237217;924;2,53150684931507;0;0;"Sub";1999;5,15521640586667;0;"FI";924
"461";1429;78;FALSE;1175;"2005-07-21";"2005-07-21";"2005-08-04";"2005-08-08";"2005-08-15";737;1;1;90;"14:35:00";8868;"BrF";NA;2005;16;0,177777777777778;1999;"1999-01-12";6;6;2407;37;134;"2005-05-26";"2005-09-11";2005;3;0;NA;NA;NA;NA;NA;0,762577720823689;2790;7,64383561643836;6;0;"Dom";2005;3,84936357792857;0;"F";2790
"462";1432;1176;FALSE;430;"1999-08-16";"1999-08-16";"1999-08-31";"1999-08-31";"1999-09-11";353;2;2;60;"16:15:00";4423;"H";NA;1999;15;0,25;1998;"1998-06-02";1;1;466;28;5;"1999-07-02";"1999-09-26";1999;6;1;"CN";1999;3,1;56633,58583;56633,58583;1,75013029242161;803;2,2;1;0;"Sub";1999;5,15521640586667;0;"F";481
"463";1437;186;FALSE;1515;"2006-07-22";"2006-07-29";"2006-08-07";"2006-08-07";"2006-08-07";3826;1;1;75;"10:37:00";21952;"BrF";"FG";2006;17;0,226666666666667;1998;"1998-11-08";8;8;2829;75;87;"2006-06-12";"2006-09-02";2006;4;1;"CN";2006;59;16667,73233;16667,73233;1,43107484621306;3392;9,29315068493151;8;0;"Dom";2006;3,14873123264286;0;"FI";3392
"464";1438;85;FALSE;1144;"2005-08-07";"2005-08-07";"2005-08-21";"2005-08-25";"2005-08-27";718;1;1;90;"08:40:00";8907;"BrF";NA;2005;5;0,0555555555555556;1999;"1999-07-02";6;6;2248;37;98;"2005-05-26";"2005-09-11";2005;4;1;NA;NA;NA;NA;NA;-0,90866509264973;5933;16,2547945205479;5;1;"Dom";2005;3,84936357792857;0;"FI";5725
"465";1438;755;FALSE;816;"2003-07-30";"2003-07-30";"2003-08-16";"2003-08-16";"2003-08-19";516;1;1;90;"13:40:00";7220;"BrF";NA;2003;25;0,277777777777778;1999;"1999-07-02";4;4;1509;30;98;"2003-06-06";"2003-09-02";2003;3;1;"CN";2003;66;32257,47274;32257,47274;2,12995820457467;5933;16,2547945205479;5;-1;"Dom";2003;3,65308711307692;0;"F";5725
"466";1485;53;FALSE;1149;"2005-06-15";"2005-06-30";"2005-07-04";"2005-07-16";"2005-07-22";655;1;1;90;"10:00:00";9038;"BrM";NA;2005;12;0,133333333333333;1998;"1998-07-26";7;7;2553;37;12;"2005-05-26";"2005-09-11";2005;4;1;NA;NA;NA;NA;NA;0,154853061378802;2960;8,10958904109589;7;0;"Dom";2005;3,84936357792857;1;"F";2960
"467";1485;48;FALSE;1149;"2005-06-15";"2005-06-30";"2005-07-04";"2005-07-16";"2005-07-15";655;1;1;90;"09:25:00";9038;"BrM";NA;2005;7;0,0777777777777778;1998;"1998-07-26";7;7;2546;37;12;"2005-05-26";"2005-09-11";2005;4;1;NA;NA;NA;NA;NA;-0,604802762927291;2960;8,10958904109589;7;0;"Dom";2005;3,84936357792857;1;"FI";2960
"468";1489;1493;FALSE;3143;"2014-07-29";"2014-08-02";"2014-08-16";"2014-08-18";"2014-08-26";6724;1;1;60;"07:44:00";23520;"BrM";"MB";2014;4;0,0666666666666667;1999;"1999-07-30";15;15;5506;125;118;"2014-06-16";"2014-10-04";2014;3;0;"CN";2014;82,1;30145,77052;30145,77052;-0,756733927788511;5905;16,1780821917808;14;1;"Dom";2014;4,45790002828571;1;"F";5697
"469";1489;1516;FALSE;3439;"2015-01-15";"2015-01-25";"2015-02-03";"2015-02-11";"2015-02-20";6819;1;1;60;"08:37:00";24096;"BrM";"MB";2015;4;0,0666666666666667;1999;"1999-07-30";16;16;5684;139;118;"2015-01-16";"2015-03-05";2015;4;0;"CN";2015;82,1;13279,91303;13279,91303;-0,756733927788511;5905;16,1780821917808;14;2;"Dom";2015;3,03440265878571;1;"F";5697
"470";1489;1047;FALSE;2659;"2012-08-03";"2012-08-06";"2012-08-22";"2012-08-22";"2012-08-27";5362;2;2;60;"07:25:00";19883;"BrM";"SAK";2012;3;0,05;1999;"1999-07-30";13;13;4777;116;118;"2012-06-04";"2012-09-30";2012;4;1;"CN";2012;82,1;13779,4096;13779,4096;-0,984630675080341;5905;16,1780821917808;14;-1;"Dom";2012;4,47840260407143;1;"FI";5697
"471";1489;1512;FALSE;3439;"2015-01-15";"2015-01-25";"2015-02-03";"2015-02-11";"2015-02-18";6819;1;1;60;"11:06:00";24096;"BrM";"MB";2015;4;0,0666666666666667;1999;"1999-07-30";16;16;5682;139;118;"2015-01-16";"2015-03-05";2015;4;0;"CN";2015;82,1;13279,91303;13279,91303;-0,756733927788511;5905;16,1780821917808;14;2;"Dom";2015;3,03440265878571;1;"F";5697
"472";1489;980;FALSE;2043;"2009-07-28";"2009-08-03";"2009-08-15";"2009-08-19";"2009-08-22";4777;1;1;75;"14:52:00";16475;"BrM";NA;2009;6;0,08;1999;"1999-07-30";10;10;3676;92;118;"2009-06-08";"2009-09-18";2009;3;1;"CN";2009;82,1;21750,53963;21750,53963;-0,574416529955047;5905;16,1780821917808;14;-4;"Dom";2009;4,5509424385;1;"FI";5697
"473";1490;752;FALSE;786;"2003-07-31";"2003-07-31";"2003-08-16";"2003-08-17";"2003-08-18";500;1;1;90;"10:35:00";7201;"BrF";NA;2003;14;0,155555555555556;1999;"1999-06-19";4;4;1521;30;74;"2003-06-06";"2003-09-02";2003;4;1;"CN";2003;51,1;62643,40854;62643,40854;0,458715391101252;1806;4,94794520547945;4;0;"Dom";2003;3,65308711307692;0;"FI";1201
"474";1494;795;FALSE;2346;"2010-07-30";"2010-08-05";"2010-08-16";"2010-08-22";"2010-08-30";5047;1;1;60;"11:50:00";17839;"BrM";"MH";2010;6;0,1;1999;"1999-07-27";11;11;4052;104;140;"2010-06-30";"2010-09-10";2010;3;0;"CN";2010;94,2;18853,60084;18853,60084;-0,300940433204852;5908;16,186301369863;11;0;"Dom";2010;3,4374523775;1;"F";5700
"475";1499;1310;FALSE;1930;NA;"2009-05-07";NA;"2009-05-24";"2009-07-11";4703;1;1;60;"08:50:00";16181;"BrM";NA;2009;3;0,05;1999;"1999-08-12";10;10;3621;92;9;"2009-06-08";"2009-09-18";2009;5;0;"CN";2009;6;11699,50247;11699,50247;-0,984630675080341;5163;14,1452054794521;11;-1;"Dom";2009;4,5509424385;1;"FL";4948
"476";1499;838;FALSE;2236;"2010-07-31";"2010-08-05";"2010-08-17";"2010-08-18";"2010-08-25";4965;1;1;60;"08:02:00";17560;"BrM";"MH";2010;9;0,15;1999;"1999-08-12";11;11;4031;104;9;"2010-06-30";"2010-09-10";2010;3;0;"CN";2010;6;25305,22395;25305,22395;0,382749808670636;5163;14,1452054794521;11;0;"Dom";2010;3,4374523775;1;"F";4948
"477";1499;831;FALSE;2236;"2010-07-31";"2010-08-05";"2010-08-17";"2010-08-18";"2010-09-01";4965;1;1;60;"12:10:00";17560;"BrM";"MH";2010;10;0,166666666666667;1999;"1999-08-12";11;11;4038;104;9;"2010-06-30";"2010-09-10";2010;3;0;"CN";2010;6;25305,22395;25305,22395;0,61064655596247;5163;14,1452054794521;11;0;"Dom";2010;3,4374523775;1;"FL";4948
"478";1499;906;FALSE;2398;"2011-07-30";"2011-08-07";"2011-08-17";"2011-08-24";"2011-08-28";5089;1;1;60;"16:00:00";18001;"BrM";"MH";2011;7;0,116666666666667;1999;"1999-08-12";12;12;4399;105;9;"2011-06-25";"2011-10-02";2011;4;2;"CN";2011;6;92085,58433;92085,58433;-0,0730436859130179;5163;14,1452054794521;11;1;"Dom";2011;9,22112790171429;1;"F";4948
"479";1500;8;FALSE;1200;"2004-06-09";"2004-06-18";"2004-06-28";"2004-07-06";"2004-07-16";556;2;1;90;"08:10:00";8090;"BrM";"LB";2004;14;0,155555555555556;1999;"1999-05-17";5;5;1887;33;255;"2004-05-29";"2004-08-23";2004;3;0;NA;NA;NA;NA;NA;0,458715391101252;1839;5,03835616438356;5;0;"Dom";2004;NA;1;"F";1234
"480";1501;138;FALSE;1439;"2006-07-09";"2006-07-14";"2006-07-31";"2006-07-31";"2006-08-03";3781;1;1;90;"14:45:00";13480;"BrF";NA;2006;13;0,144444444444444;1999;"1999-01-02";7;7;2770;75;28;"2006-06-12";"2006-09-02";2006;4;1;"CN";2006;22;6061,062417;6061,062417;0,30678422624002;3912;10,7178082191781;5,25;1,75;"Dom";2006;3,14873123264286;0;"F";3912
"481";1501;215;FALSE;1707;"2007-08-05";"2007-08-09";"2007-08-21";"2007-08-27";"2007-08-27";4209;1;1;60;"09:40:00";14684;"BrF";NA;2007;6;0,1;1999;"1999-01-02";8;8;3159;82;28;"2007-06-14";"2007-09-16";2007;6;1;"CN";2007;22;9346,320361;9346,320361;-0,300940433204852;3912;10,7178082191781;5,25;2,75;"Dom";2007;2,00111878428571;0;"F";3912
"482";1501;535;FALSE;439;"1999-08-07";"1999-08-07";"1999-08-22";"1999-08-22";"1999-08-27";380;1;1;60;"16:10:00";4530;"H";NA;1999;4;0,0666666666666667;1999;"1999-01-02";0;0;237;28;48;"1999-07-02";"1999-09-26";1999;6;2;"CN";1999;33,1;32345,13271;32345,13271;-0,756733927788511;3912;10,7178082191781;5,25;-5,25;"Sub";1999;5,15521640586667;0;"FI";3912
"483";1501;97;FALSE;1046;"2005-08-19";"2005-08-19";"2005-08-23";"2005-09-02";"2005-09-03";667;1;1;90;"07:40:00";9015;"BrF";NA;2005;13;0,144444444444444;1999;"1999-01-02";6;6;2436;37;28;"2005-05-26";"2005-09-11";2005;5;3;NA;NA;NA;NA;NA;0,30678422624002;3912;10,7178082191781;5,25;0,75;"Dom";2005;3,84936357792857;0;"F";3912
"484";1503;140;FALSE;1440;"2006-07-15";"2006-07-18";"2006-07-31";"2006-08-03";"2006-08-03";3782;1;1;90;"14:47:00";13485;"BrF";NA;2006;4;0,0444444444444444;1999;"1999-01-05";7;7;2767;75;30;"2006-06-12";"2006-09-02";2006;4;1;"CN";2006;23;4177,440463;4177,440463;-1,06059625751095;3334;9,13424657534247;7;0;"Dom";2006;3,14873123264286;0;"F";3334
"485";1504;156;FALSE;1470;"2006-08-03";"2006-08-05";"2006-08-19";"2006-08-23";"2006-08-28";3799;1;1;60;"15:50:00";13544;"BrM";NA;2006;15;0,25;1999;"1999-06-16";7;7;2630;75;54;"2006-06-12";"2006-09-02";2006;5;1;"CN";2006;38;7373,786082;7373,786082;1,75013029242161;4104;11,2438356164384;7;0;"Dom";2006;3,14873123264286;1;"F";4104
"486";1506;736;FALSE;719;"2003-07-27";"2003-07-27";"2003-08-06";"2003-08-08";"2003-08-14";463;1;1;90;"10:05:00";7072;"BrF";NA;2003;5;0,0555555555555556;1999;"1999-08-05";4;4;1470;30;25;"2003-06-06";"2003-09-02";2003;5;1;"CN";2003;19;12909,90373;12909,90373;-0,90866509264973;2734;7,49041095890411;5,5;-1,5;"Dom";2003;3,65308711307692;0;"FI";2734
"487";1506;135;FALSE;1435;"2006-07-29";"2006-08-05";"2006-08-18";"2006-08-24";"2006-08-29";3778;2;2;60;"15:00:00";13469;"BrF";NA;2006;6;0,1;1999;"1999-08-05";7;7;2581;75;25;"2006-06-12";"2006-09-02";2006;7;1;"CN";2006;19;8895,798667;8895,798667;-0,300940433204852;2734;7,49041095890411;5,5;1,5;"Dom";2006;3,14873123264286;0;"F";2734
"488";1509;158;FALSE;1472;"2006-07-22";"2006-07-24";"2006-08-09";"2006-08-11";"2006-08-16";3765;1;1;60;"14:10:00";13420;"BrM";NA;2006;11;0,183333333333333;1999;"1999-03-27";7;7;2699;75;7;"2006-06-12";"2006-09-02";2006;3;0;"CN";2006;4;18802,28933;18802,28933;0,838543303254291;4185;11,4657534246575;6,5;0,5;"Dom";2006;3,14873123264286;1;"F";4185
"489";1509;93;FALSE;1081;"2005-07-31";"2005-08-02";"2005-08-18";"2005-08-20";"2005-08-29";651;1;1;90;"07:26:00";9018;"BrM";NA;2005;17;0,188888888888889;1999;"1999-03-27";6;6;2347;37;7;"2005-05-26";"2005-09-11";2005;3;0;NA;NA;NA;NA;NA;0,914508885684907;4185;11,4657534246575;6,5;-0,5;"Dom";2005;3,84936357792857;1;"FI";4185
"490";1511;1194;FALSE;388;"1999-07-30";"1999-07-30";"1999-08-14";"1999-08-14";"1999-08-16";362;1;1;60;"09:30:00";4456;"H";NA;1999;2;0,0333333333333333;1999;"1999-04-17";0;0;121;28;20;"1999-07-02";"1999-09-26";1999;6;1;"CN";1999;15;76668,84956;76668,84956;-1,21252742237217;1264;3,46301369863014;0;0;"Sub";1999;5,15521640586667;0;"FI";1264
"491";1523;753;FALSE;763;"2003-07-26";"2003-07-26";"2003-08-14";"2003-08-19";"2003-08-18";488;1;1;90;"14:20:00";7171;"BrM";NA;2003;13;0,144444444444444;1999;"1999-06-17";4;4;1523;30;58;"2003-06-06";"2003-09-02";2003;4;1;"CN";2003;41,1;25963,73194;25963,73194;0,30678422624002;5219;14,2986301369863;4;0;"Dom";2003;3,65308711307692;1;"F";5004
"492";1524;95;FALSE;1141;"2005-08-17";"2005-08-17";"2005-08-31";"2005-08-31";"2005-09-01";716;3;3;60;"16:10:00";8924;"BrM";NA;2005;16;0,266666666666667;1999;"1999-08-31";6;6;2193;37;95;"2005-05-26";"2005-09-11";2005;6;1;NA;NA;NA;NA;NA;1,97802703971345;2708;7,41917808219178;4,8;1,2;"Dom";2005;3,84936357792857;1;"F";2708
"493";1524;727;FALSE;812;"2003-07-29";"2003-08-01";"2003-08-14";"2003-08-17";"2003-08-09";514;2;1;90;"07:47:00";7256;"BrM";NA;2003;14;0,155555555555556;1999;"1999-08-31";4;4;1439;30;95;"2003-06-06";"2003-09-02";2003;3;1;"CN";2003;64;17832,86603;17832,86603;0,458715391101252;2708;7,41917808219178;4,8;-0,8;"Dom";2003;3,65308711307692;1;"FI";2708
"494";1524;744;FALSE;812;"2003-07-29";"2003-08-01";"2003-08-14";"2003-08-17";"2003-08-16";514;2;1;90;"08:43:00";7256;"BrM";NA;2003;12;0,133333333333333;1999;"1999-08-31";4;4;1446;30;95;"2003-06-06";"2003-09-02";2003;3;1;"CN";2003;64;17832,86603;17832,86603;0,154853061378802;2708;7,41917808219178;4,8;-0,8;"Dom";2003;3,65308711307692;1;"F";2708
"495";1524;29;FALSE;983;"2004-07-26";"2004-07-26";"2004-07-31";"2004-08-07";"2004-08-16";615;1;1;90;"08:43:00";7627;"BrM";NA;2004;12;0,133333333333333;1999;"1999-08-31";5;5;1812;34;95;"2004-05-30";"2004-09-02";2004;4;1;"CN";2004;64;5573,689175;5573,689175;0,154853061378802;2708;7,41917808219178;4,8;0,2;"Dom";2004;3,1884100425;1;"F";2708
"496";1524;25;FALSE;983;"2004-07-26";"2004-07-26";"2004-07-31";"2004-08-07";"2004-08-09";615;1;1;90;"07:47:00";7627;"BrM";NA;2004;14;0,155555555555556;1999;"1999-08-31";5;5;1805;34;95;"2004-05-30";"2004-09-02";2004;4;1;"CN";2004;64;5573,689175;5573,689175;0,458715391101252;2708;7,41917808219178;4,8;0,2;"Dom";2004;3,1884100425;1;"FI";2708
"497";1532;84;FALSE;1062;"2005-07-26";"2005-07-31";"2005-08-18";"2005-08-18";"2005-08-20";649;1;1;60;"14:10:00";9025;"BrF";NA;2005;7;0,116666666666667;1999;"1999-08-21";6;6;2191;37;4;"2005-05-26";"2005-09-11";2005;6;1;NA;NA;NA;NA;NA;-0,0730436859130179;4038;11,0630136986301;7,5;-1,5;"Dom";2005;3,84936357792857;0;"F";4038
"498";1532;253;FALSE;1846;"2008-08-12";"2008-08-21";"2008-08-28";"2008-08-28";"2008-08-27";4498;1;1;60;"15:30:00";15587;"BrF";NA;2008;2;0,0333333333333333;1999;"1999-08-21";9;9;3294;87;4;"2008-07-10";"2008-09-07";2008;4;2;"CN";2008;3;2248,639471;2248,639471;-1,21252742237217;4038;11,0630136986301;7,5;1,5;"Dom";2008;2,59212595028571;0;"FI";4038
"499";1533;1241;FALSE;2854;"2014-01-22";"2014-01-29";"2014-02-10";"2014-02-14";"2014-02-14";6447;1;1;60;"08:11:00";22870;"BrM";"HE";2014;2;0,0333333333333333;1999;"1999-08-31";15;15;5281;124;99;"2014-01-19";"2014-03-04";2014;3;0;"CN";2014;67;11028,68533;11028,68533;-1,21252742237217;5873;16,0904109589041;15;0;"Dom";2014;6,32106875521429;1;"FI";5665
"500";1536;143;FALSE;1446;"2006-07-11";"2006-07-18";"2006-07-27";"2006-08-03";"2006-08-02";3786;1;1;90;"08:00:00";13497;"BrF";NA;2006;3;0,0333333333333333;1999;"1999-09-09";7;7;2519;75;36;"2006-06-12";"2006-09-02";2006;3;1;"CN";2006;26,5;9125,285667;9125,285667;-1,21252742237217;3286;9,0027397260274;7,66666666666667;-0,666666666666667;"Dom";2006;3,14873123264286;0;"FI";3286
"501";1536;256;FALSE;1862;"2008-07-31";"2008-08-10";"2008-08-18";"2008-08-26";"2008-08-25";4521;1;1;60;"16:46:00";15672;"BrF";NA;2008;3;0,05;1999;"1999-09-09";9;9;3273;87;36;"2008-07-10";"2008-09-07";2008;3;0;"CN";2008;26,5;10091,7435;10091,7435;-0,984630675080341;3286;9,0027397260274;7,66666666666667;1,33333333333333;"Dom";2008;2,59212595028571;0;"FI";3286
"502";1536;144;FALSE;1446;"2006-07-11";"2006-07-18";"2006-07-27";"2006-08-03";"2006-08-06";3786;1;1;90;"14:15:00";13497;"BrF";NA;2006;17;0,188888888888889;1999;"1999-09-09";7;7;2523;75;36;"2006-06-12";"2006-09-02";2006;3;1;"CN";2006;26,5;9125,285667;9125,285667;0,914508885684907;3286;9,0027397260274;7,66666666666667;-0,666666666666667;"Dom";2006;3,14873123264286;0;"FI";3286
"503";1543;151;FALSE;1457;"2006-08-08";"2006-08-13";"2006-08-24";"2006-08-29";"2006-09-01";3790;1;1;60;"14:17:00";13513;"BrM";NA;2006;11;0,183333333333333;1999;"1999-04-06";7;7;2705;75;42;"2006-06-12";"2006-09-02";2006;4;0;"CN";2006;30,1;20699,5902;20699,5902;0,838543303254291;3818;10,4602739726027;5,5;1,5;"Dom";2006;3,14873123264286;1;"FI";3818
"504";1543;762;FALSE;743;"2003-08-05";"2003-08-07";"2003-08-21";"2003-08-21";"2003-08-26";473;2;1;90;"15:30:00";7113;"H";NA;2003;15;0,166666666666667;1999;"1999-04-06";4;4;1603;30;42;"2003-06-06";"2003-09-02";2003;5;2;"CN";2003;30,1;47112,15993;47112,15993;0,61064655596247;3818;10,4602739726027;5,5;-1,5;"Sub";2003;3,65308711307692;1;"F";3818
"505";1550;27;FALSE;1191;"2004-07-12";"2004-08-03";"2004-08-18";"2004-08-18";"2004-08-18";3321;1;1;90;"10:54:00";8118;"BrF";"LB";2004;11;0,122222222222222;1999;"1999-09-23";5;5;1791;33;267;"2004-05-29";"2004-08-23";2004;4;0;NA;NA;NA;NA;NA;0,00292189651758422;1710;4,68493150684932;5,66666666666667;-0,666666666666667;"Dom";2004;NA;0;"F";1105
"506";1550;107;FALSE;1211;"2005-06-25";"2005-07-08";"2005-07-22";"2005-07-22";"2005-07-31";768;1;1;90;"08:51:00";9239;"BrF";NA;2005;10;0,111111111111111;1999;"1999-09-23";6;6;2138;38;267;"2005-05-26";"2005-08-03";2005;3;0;NA;NA;NA;NA;NA;-0,149009268343634;1710;4,68493150684932;5,66666666666667;0,333333333333333;"Dom";2005;NA;0;"F";1105
"507";1550;101;FALSE;1211;"2005-06-25";"2005-07-08";"2005-07-22";"2005-07-22";"2005-07-23";768;1;1;90;"07:50:00";9239;"BrF";NA;2005;4;0,0444444444444444;1999;"1999-09-23";6;6;2130;38;267;"2005-05-26";"2005-08-03";2005;3;0;NA;NA;NA;NA;NA;-1,06059625751095;1710;4,68493150684932;5,66666666666667;0,333333333333333;"Dom";2005;NA;0;"FI";1105
"508";1558;99;FALSE;1091;"2005-08-14";"2005-08-20";"2005-09-01";"2005-09-06";"2005-09-08";692;1;1;60;"14:05:00";9060;"BrF";NA;2005;4;0,0666666666666667;1999;"1999-10-03";6;6;2167;37;66;"2005-05-26";"2005-09-11";2005;3;1;NA;NA;NA;NA;NA;-0,756733927788511;3439;9,42191780821918;6;0;"Dom";2005;3,84936357792857;0;"FI";3439
"509";1566;737;FALSE;792;"2003-07-19";"2003-07-19";"2003-08-06";"2003-08-08";"2003-08-14";505;1;1;60;"08:30:00";7198;"BrM";NA;2003;1;0,0166666666666667;1999;"1999-10-05";4;4;1409;30;80;"2003-06-06";"2003-09-02";2003;4;1;"CN";2003;53,1;12769,57414;12769,57414;-1,440424169664;3260;8,93150684931507;4;0;"Dom";2003;3,65308711307692;1;"FI";3260
"510";1577;168;FALSE;1485;"2006-07-10";"2006-07-14";"2006-07-26";"2006-07-30";"2006-07-30";3807;1;1;90;"08:25:00";13575;"BrM";NA;2006;2;0,0222222222222222;2000;"2000-04-04";6;6;2308;75;63;"2006-06-12";"2006-09-02";2006;6;1;"CN";2006;46;29234,19744;29234,19744;-1,36445858723339;5082;13,9232876712329;6,33333333333333;-0,333333333333333;"Dom";2006;3,14873123264286;1;"FI";4927
"511";1577;167;FALSE;1485;"2006-07-10";"2006-07-14";"2006-07-26";"2006-07-30";"2006-08-11";3807;1;1;60;"08:20:00";13575;"BrM";NA;2006;14;0,233333333333333;2000;"2000-04-04";6;6;2320;75;63;"2006-06-12";"2006-09-02";2006;6;1;"CN";2006;46;29234,19744;29234,19744;1,52223354512978;5082;13,9232876712329;6,33333333333333;-0,333333333333333;"Dom";2006;3,14873123264286;1;"F";4927
"512";1577;261;FALSE;1876;"2008-07-10";"2008-07-14";"2008-07-26";"2008-07-26";"2008-08-18";4541;1;1;65;"15:58:00";15746;"BrM";NA;2008;5;0,0769230769230769;2000;"2000-04-04";8;8;3058;87;63;"2008-07-10";"2008-09-07";2008;3;1;"CN";2008;46;17822,89079;17822,89079;-0,616489775608924;5082;13,9232876712329;6,33333333333333;1,66666666666667;"Dom";2008;2,59212595028571;1;"FI";4927
