"","BirdID","birthyear","FieldPeriodID","OccasionID","OccasionDate","Island","CatchID","TerritoryID","Resident","CatchTime","BodyMass","RightTarsus","LeftTarsus","WingLength","HeadBill","BillLength","BillHeight","CloacaWidth","CloacaHeight","FeatherMites","FatScore","occasionyear","birthday","age_date","age_year","Observer","ExactDate","Status","lifespan","TerritoryNumber","TQ","TQcorrected","SexEstimate","catch_time","CatchTime_mins","avg_invert","newstat","newlifespan","BodyMass_z","WingLength_z","RightTarsus_z"
"1022",1419,1999,30,1143,"2003-06-23","CN",2933,22,NA," 11:30:00",13.8000001907349,23.7999992370605,NA,65,35.5999984741211,NA,NA,3,3.59999990463257,NA,NA,2003,"1999-04-02",1543,4,"CE",1,"BrF",3446,16,9548.390541,9548.390541,0,"11:30:00",690,3.65308711307692,"Dom",3446,-1.50925931948129,-1.10332584389613,-1.31822446509297
"1023",1425,1999,40,1035,"2001-07-09","CN",2513,157,NA," 10:20:00",17.1000003814697,26.2000007629395,26,66,37.4000015258789,NA,NA,NA,NA,NA,NA,2001,"1999-03-29",833,2,"DR",1,"BrM",1283,NA,NA,NA,1,"10:20:00",620,NA,"Dom",1283,1.23897406414537,-0.63304345347676,0.93109469583909
"1024",1425,1999,41,1064,"2002-07-29","CN",2684,157,NA," 11:15:00",17.3999996185303,25.6000003814697,NA,67,37,NA,NA,4.30000019073486,3.40000009536743,NA,NA,2002,"1999-03-29",1218,3,"ArD",1,"BrM",1283,NA,NA,NA,1,"11:15:00",675,NA,"Dom",1283,1.48881281284219,-0.162761063057395,0.36876490560603
"1025",1429,1999,54,1761,"2005-11-25","CN",5241,134,NA," 12:55:00",13.1000003814697,22.8999996185303,NA,66,35.7000007629395,NA,NA,2.20000004768372,2.20000004768372,NA,NA,2005,"1999-01-12",2509,6,"JDH",1,"BrF",2790,NA,NA,NA,0,"12:55:00",775,NA,"Dom",2790,-2.09221772347052,-0.63304345347676,-2.16171825664383
"1026",1429,1999,37,1729,"2005-09-07","CN",4472,134,NA," 13:57:00",14,23.1000003814697,NA,65,35.4000015258789,NA,NA,3,3.5,NA,NA,2005,"1999-01-12",2430,6,"KH",1,"BrF",2790,NA,NA,NA,0,"13:57:00",837,3.84936357792857,"Dom",2790,-1.34269988894413,-1.10332584389613,-1.97427439736717
"1027",1429,1999,39,4583,"2000-08-06","CN",66,134,NA," 16:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,"1999-01-12",572,1,"DR",1,"BrF",2790,NA,NA,NA,0,"16:00:00",960,NA,"Dom",2790,NA,NA,NA
"1028",1429,1999,30,1182,"2003-07-30","CN",2921,134,NA," 10:25:00",14.6999998092651,23.5,NA,65,35.5,NA,NA,4,5,NA,NA,2003,"1999-01-12",1660,4,"CE",1,"BrF",2790,92,11688.91682,11688.91682,0,"10:25:00",625,3.65308711307692,"Dom",2790,-0.759741484954984,-1.10332584389613,-1.59938846641086
"1029",1430,1998,26,893,"1999-01-23","CN",348,100,NA," 11:35:00",15.1000003814697,26.5,26.3999996185303,71.5,37.0999984741211,NA,NA,NA,NA,NA,NA,1999,"1998-01-24",364,1,"KB",1,"SEEN1",1712,68,3138.216062,3138.216062,1,"11:35:00",695,1.51550549603333,"Sub",1712,-0.426621829662579,1.95350969382975,1.21225869715698
"1030",1432,1998,26,895,"1999-01-27","CN",346,5,NA," 12:30:00",15.3000001907349,24.2999992370605,24.2999992370605,68,36.2999992370605,NA,NA,NA,NA,NA,NA,1999,"1998-06-02",239,1,"KB",1,"ABX",803,3.1,17433.80321,17433.80321,0,"12:30:00",750,1.51550549603333,"Sub",481,-0.260062399125334,0.30752132736197,-0.849616604498331
"1031",1435,1999,41,1086,"2002-08-19","CN",2647,77,NA," 11:15:00",17.2999992370605,25.8999996185303,NA,69,36.7000007629395,NA,NA,3.90000009536743,3.09999990463257,NA,NA,2002,"1999-06-18",1158,3,"JC",1,"BrM",NA,NA,NA,NA,1,"11:15:00",675,NA,"Dom",1202,1.40553270046453,0.777803717781335,0.649928906924011
"1032",1435,1999,41,1085,"2002-08-18","CN",2726,77,NA," 10:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,"1999-06-18",1157,3,"JC",1,"BrM",NA,NA,NA,NA,1,"10:00:00",600,NA,"Dom",1202,NA,NA,NA
"1033",1436,1999,41,1062,"2002-07-28","CN",2683,147,NA," 16:30:00",16.5,23.7000007629395,NA,64,36.0999984741211,NA,NA,2.40000009536743,1.39999997615814,NA,NA,2002,"1999-07-02",1122,3,"ArD",1,"BrF",1188,NA,NA,NA,0,"16:30:00",990,NA,"Dom",1188,0.739294978315799,-1.57360823431549,-1.41194460713411
"1034",1437,1998,28,935,"1999-07-05","CN",338,87,NA," 09:30:00",15.8999996185303,24.2999992370605,24.3999996185303,69,36,NA,NA,NA,NA,1,NA,1999,"1998-11-08",239,1,"KB",1,"BrF",3392,59,103848.6532,103848.6532,0,"09:30:00",570,5.15521640586667,"Dom",3392,0.239615892486233,0.777803717781335,-0.849616604498331
"1035",1437,1998,37,1543,"2005-06-14","CN",3889,87,NA," 08:10:00",15.5,24.2000007629395,NA,65.5,36.4000015258789,NA,NA,2.90000009536743,1.70000004768372,NA,NA,2005,"1998-11-08",2410,7,"AK",1,"BrF",3392,NA,NA,NA,0,"08:10:00",490,3.84936357792857,"Dom",3392,-0.0935029685881728,-0.868184648686443,-0.943336746539473
"1036",1438,1999,105,3531,"2011-07-05","CN",7178,98,NA," 08:55:00",14.3000001907349,23.8999996185303,NA,67,36.2000007629395,NA,NA,NA,NA,1,2,2011,"1999-07-02",4386,12,"MH",1,"BrF",5933,66,35216.96482,35216.96482,0,"08:55:00",535,9.22112790171429,"Dom",5725,-1.09286034602931,-0.162761063057395,-1.22450253545455
"1037",1438,1999,90,2304,"2009-02-10","CN",6489,98,NA," 18:10:00",15.3999996185303,23.7999992370605,NA,67,36.2000007629395,NA,NA,3.79999995231628,1.5,NA,5,2009,"1999-07-02",3511,10,"MH",1,"BrF",5933,66,38494.18177,38494.18177,0,"18:10:00",1090,3.28909595685714,"Dom",5725,-0.176783080965753,-0.162761063057395,-1.31822446509297
"1038",1438,1999,41,1083,"2002-08-16","CN",2719,98,NA," 09:00:00",15.6999998092651,23.5,NA,68,35.5,NA,NA,NA,NA,NA,NA,2002,"1999-07-02",1141,3,"JC",1,"BrF",5933,NA,NA,NA,0,"09:00:00",540,NA,"Dom",5725,0.073056461948988,0.30752132736197,-1.59938846641086
"1039",1485,1998,41,1103,"2002-09-09","CN",2769,27,NA," 10:00:00",17.5,27.2000007629395,NA,68,37.9000015258789,NA,NA,2.29999995231628,2.70000004768372,NA,NA,2002,"1998-07-26",1506,4,"ArD",1,"BrM",2960,NA,NA,NA,1,"10:00:00",600,NA,"Dom",2960,1.57209292521977,0.30752132736197,1.86831041702837
"1040",1485,1998,28,941,"1999-07-25","CN",289,17,NA," 17:00:00",17.2999992370605,26.6000003814697,26.6000003814697,70.5,36.5999984741211,NA,NA,NA,NA,2,NA,1999,"1998-07-26",364,1,"KB",1,"BrM",2960,12,25148.78591,25148.78591,1,"17:00:00",1020,5.15521640586667,"Dom",2960,1.40553270046453,1.48322730341038,1.30598062679531
"1041",1485,1998,34,1301,"2004-06-07","CN",3518,12,NA," 11:30:00",17.1000003814697,26.7999992370605,NA,69,37.2000007629395,NA,NA,3.59999990463257,3.20000004768372,NA,NA,2004,"1998-07-26",2143,6,"CE",1,"BrM",2960,7,17136.45082,17136.45082,1,"11:30:00",690,3.1884100425,"Dom",2960,1.23897406414537,0.777803717781335,1.49342269847487
"1042",1489,1999,82,2118,"2007-08-31","CN",6224,118,NA," 07:46:00",16.2999992370605,25.2000007629395,NA,67,37.4000015258789,NA,NA,3,2.70000004768372,NA,NA,2007,"1999-07-30",2954,8,"PS",1,"BrM",5905,82.1,8365.809832,8365.809832,1,"07:46:00",466,2.00111878428571,"Dom",5697,0.572734753560556,-0.162761063057395,-0.00612102535019165
"1043",1489,1999,139,10893,"2015-02-21","CN",8966,118,"Y"," 12:01:00",15.6000003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"1999-07-30",5685,16,"MB",1,"BrM",5905,82.1,13279.91303,13279.91303,1,"12:01:00",721,3.03440265878571,"Dom",5697,-0.0102228562105927,NA,NA
"1044",1489,1999,139,10869,"2015-02-07","CN",8941,118,"Y"," 09:39:00",15.8000001907349,26.1000003814697,NA,67.5,37,NA,NA,3.20000004768372,2.5,1,1,2015,"1999-07-30",5671,16,"MB",1,"BrM",5905,82.1,13279.91303,13279.91303,1,"09:39:00",579,3.03440265878571,"Dom",5697,0.156336574326652,0.0723801321522874,0.83737276620067
"1045",1490,1999,32,1273,"2004-05-28","CN",3488,74,NA," 09:25:00",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,"1999-06-19",1805,5,"DR",1,"BrF",NA,NA,NA,NA,0,"09:25:00",565,NA,"Dom",1201,1.98849189867176,NA,NA
"1046",1491,1999,30,1203,"2003-08-18","CN",2909,85,NA," 08:15:00",15.3000001907349,24.3999996185303,NA,65,36.0999984741211,NA,NA,3.40000009536743,3.5,NA,NA,2003,"1999-07-30",1480,4,"LB",1,"BrF",4060,57.1,5592.282836,5592.282836,0,"08:15:00",495,3.65308711307692,"Dom",4060,-0.260062399125334,-1.10332584389613,-0.755894674859912
"1047",1491,1999,87,2170,"2008-07-22","CN",6366,85,NA," 12:06:00",15.1999998092651,24.2999992370605,NA,66,36.4000015258789,NA,NA,2.29999995231628,1.79999995231628,NA,NA,2008,"1999-07-30",3280,9,"JC",1,"BrF",4060,57.1,5596.772035,5596.772035,0,"12:06:00",726,2.59212595028571,"Dom",4060,-0.343342511502998,-0.63304345347676,-0.849616604498331
"1048",1491,1999,77,1966,"2007-01-11","CN",5677,85,NA," 15:45:00",NA,24.7999992370605,NA,63,36.2000007629395,NA,NA,2.79999995231628,1.5,NA,NA,2007,"1999-07-30",2722,8,"MM",1,"BrF",4060,NA,NA,NA,0,"15:45:00",945,2.69293973207143,"Dom",4060,NA,-2.04389062473486,-0.38100874390369
"1049",1491,1999,37,1705,"2005-08-24","CN",4444,85,NA," 16:24:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,"1999-07-30",2217,6,"KH",1,"BrF",4060,NA,NA,NA,0,"16:24:00",984,3.84936357792857,"Dom",4060,NA,NA,NA
"1050",1494,1999,90,2305,"2009-02-10","CN",6488,140,NA," 17:05:00",16.2000007629395,24.2000007629395,NA,69,36.7999992370605,NA,NA,2.79999995231628,2.59999990463257,NA,2,2009,"1999-07-27",3486,10,"HD",1,"BrM",5908,94.2,30905.84217,30905.84217,1,"17:05:00",1025,3.28909595685714,"Dom",5700,0.489456229619056,0.777803717781335,-0.943336746539473
"1051",1494,1999,104,3486,"2010-08-27","CN",7099,140,NA," 15:27:00",NA,24.5,NA,69,36.7000007629395,NA,NA,3.29999995231628,3.59999990463257,0,1,2010,"1999-07-27",4049,11,"MH",1,"BrM",5908,94.2,18853.60084,18853.60084,1,"15:27:00",927,3.4374523775,"Dom",5700,NA,0.777803717781335,-0.662172745221582
"1052",1494,1999,35,1514,"2005-01-01","CN",3809,140,NA," 10:30:00",16.2999992370605,23.8999996185303,NA,67,37.2000007629395,NA,NA,4,4.19999980926514,NA,NA,2005,"1999-07-27",1985,6,"CE",1,"BrM",5908,94.2,NA,NA,1,"10:30:00",630,5.85391449014286,"Dom",5700,0.572734753560556,-0.162761063057395,-1.22450253545455
"1053",1494,1999,77,1969,"2007-01-13","CN",5682,140,NA," 16:30:00",16.2999992370605,24,NA,68,36.7999992370605,NA,NA,4.5,4,NA,NA,2007,"1999-07-27",2727,8,"CE",1,"BrM",5908,NA,NA,NA,1,"16:30:00",990,2.69293973207143,"Dom",5700,0.572734753560556,0.30752132736197,-1.13078060581622
"1054",1494,1999,30,1165,"2003-07-14","CN",2923,140,NA," 11:30:00",17,24.3999996185303,NA,67,37.0999984741211,NA,NA,3,2.90000009536743,NA,NA,2003,"1999-07-27",1448,4,"CE",1,"BrM",5908,94.2,30219.28643,30219.28643,1,"11:30:00",690,3.65308711307692,"Dom",5700,1.15569395176779,-0.162761063057395,-0.755894674859912
"1055",1494,1999,105,3569,"2011-08-13","CN",7246,140,NA," 14:56:00",16,24.2999992370605,NA,68,37,NA,NA,NA,NA,0,2,2011,"1999-07-27",4400,12,"DJW",1,"BrM",5908,94.2,7308.140704,7308.140704,1,"14:56:00",896,9.22112790171429,"Dom",5700,0.322896004863813,0.30752132736197,-0.849616604498331
"1056",1495,1999,32,1273,"2004-05-28","CN",3486,70,NA," 10:20:00",15.1000003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,"1999-08-05",1758,5,"DR",1,"BrM",NA,NA,NA,NA,1,"10:20:00",620,NA,"Dom",1154,-0.426621829662579,NA,NA
"1057",1495,1999,30,1157,"2003-07-06","CN",2881,70,NA," 09:15:00",16.8999996185303,25.6000003814697,NA,68,36.5999984741211,NA,NA,4.09999990463257,4.30000019073486,NA,NA,2003,"1999-08-05",1431,4,"LB",1,"BrM",NA,49,24047.72024,24047.72024,1,"09:15:00",555,3.65308711307692,"Dom",1154,1.0724138393902,0.30752132736197,0.36876490560603
"1058",1499,1999,85,2244,"2008-01-21","CN",6278,4,NA," 12:37:00",16.1000003814697,25.2999992370605,NA,70,37,NA,NA,3.90000009536743,2.90000009536743,NA,NA,2008,"1999-08-12",3084,9,"JC",1,"BrM",5163,NA,NA,NA,1,"12:37:00",757,1.83148956078571,"Dom",4948,0.406176117241395,1.2480861082007,0.0875991166909504
"1059",1499,1999,37,1701,"2005-08-23","CN",4436,9,NA," 16:22:00",15.6999998092651,25.2000007629395,NA,68,37.2000007629395,NA,NA,4.30000019073486,6,NA,NA,2005,"1999-08-12",2203,6,"CE",1,"BrM",5163,NA,NA,NA,1,"16:22:00",982,3.84936357792857,"Dom",4948,0.073056461948988,0.30752132736197,-0.00612102535019165
"1060",1499,1999,82,2237,"2007-08-30","CN",6220,9,NA," 09:02:00",15.8999996185303,25,NA,68,37.2999992370605,NA,NA,4,3,NA,NA,2007,"1999-08-12",2940,8,"PS",1,"BrM",5163,6,4973.081234,4973.081234,1,"09:02:00",542,2.00111878428571,"Dom",4948,0.239615892486233,0.30752132736197,-0.193564884626941
"1061",1499,1999,41,1101,"2002-09-04","CN",2764,22,NA," 08:30:00",17.5,26.5,NA,70,36.7000007629395,NA,NA,3,3,NA,NA,2002,"1999-08-12",1119,3,"ArD",1,"BrM",5163,NA,NA,NA,1,"08:30:00",510,NA,"Dom",4948,1.57209292521977,1.2480861082007,1.21225869715698
"1062",1499,1999,41,1051,"2002-07-17","CN",2653,22,NA," 09:00:00",16.7000007629395,25.1000003814697,NA,70,37.2999992370605,NA,NA,NA,NA,NA,NA,2002,"1999-08-12",1070,3,"DR",1,"BrM",5163,NA,NA,NA,1,"09:00:00",540,NA,"Dom",4948,0.905855203071042,1.2480861082007,-0.0998429549886113
"1063",1499,1999,75,1898,"2006-08-03","CN",5520,9,NA," 11:15:00",NA,25.2999992370605,NA,NA,37.4000015258789,NA,NA,0,0,NA,NA,2006,"1999-08-12",2548,7,"JC",1,"BrM",5163,6,4153.44933,4153.44933,1,"11:15:00",675,3.14873123264286,"Dom",4948,NA,NA,0.0875991166909504
"1064",1500,1999,41,1094,"2002-08-28","CN",2744,24,NA," 09:30:00",17,25.2000007629395,NA,68,37.2999992370605,NA,NA,NA,NA,NA,NA,2002,"1999-05-17",1199,3,"JC",1,"BrM",NA,NA,NA,NA,1,"09:30:00",570,NA,"Dom",1234,1.15569395176779,0.30752132736197,-0.00612102535019165
"1065",1500,1999,32,1273,"2004-05-28","CN",3469,23,NA," 17:45:00",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,"1999-05-17",1838,5,"DR",1,"U",NA,NA,NA,NA,1,"17:45:00",1065,NA,"Sub",1234,-0.509901942040159,NA,NA
"1066",1501,1999,37,1698,"2005-08-19","CN",4442,28,NA," 11:00:00",16,24.5,NA,69,36.5999984741211,NA,NA,3.40000009536743,3.70000004768372,NA,NA,2005,"1999-01-02",2421,6,"KH",1,"BrF",3912,NA,NA,NA,0,"11:00:00",660,3.84936357792857,"Dom",3912,0.322896004863813,0.777803717781335,-0.662172745221582
"1067",1501,1999,90,2296,"2009-02-02","CN",6467,28,NA," 09:44:00",15,24.2999992370605,NA,65,36.7000007629395,NA,NA,3.09999990463257,1.39999997615814,NA,4,2009,"1999-01-02",3684,10,"JW",1,"BrF",3912,22,25593.37051,25593.37051,0,"09:44:00",584,3.28909595685714,"Dom",3912,-0.509901942040159,-1.10332584389613,-0.849616604498331
"1068",1501,1999,37,1596,"2005-07-12","CN",3903,28,NA," 07:55:00",16.6000003814697,24.5,NA,66,36.2000007629395,NA,NA,4.30000019073486,2.29999995231628,NA,NA,2005,"1999-01-02",2383,6,"AK",1,"BrF",3912,NA,NA,NA,0,"07:55:00",475,3.84936357792857,"Dom",3912,0.822575090693381,-0.63304345347676,-0.662172745221582
"1069",1501,1999,31,1226,"2003-12-13","CN",3118,28,NA," 08:59:00",14.6000003814697,24.3999996185303,NA,65,36.2999992370605,NA,NA,2.70000004768372,3.20000004768372,NA,NA,2003,"1999-01-02",1806,4,"LB",1,"BrF",3912,NA,NA,NA,0,"08:59:00",539,NA,"Dom",3912,-0.843020803114565,-1.10332584389613,-0.755894674859912
"1070",1501,1999,34,1438,"2004-08-04","CN",3706,28,NA," 07:30:00",14.8999996185303,24.6000003814697,NA,65,36.5,NA,NA,3.20000004768372,3.40000009536743,NA,NA,2004,"1999-01-02",2041,5,"CE",1,"BrF",3912,22,10902.18556,10902.18556,0,"07:30:00",450,3.1884100425,"Dom",3912,-0.593182054417739,-1.10332584389613,-0.568450815583252
"1071",1503,1999,82,2087,"2007-07-18","CN",6116,30,NA," 17:00:00",17,24.5,NA,64,36.4000015258789,NA,NA,4.30000019073486,2,NA,NA,2007,"1999-01-05",3116,8,"PS",1,"BrF",3334,23,4797.894582,4797.894582,0,"17:00:00",1020,2.00111878428571,"Dom",3334,1.15569395176779,-1.57360823431549,-0.662172745221582
"1072",1503,1999,30,1213,"2003-08-26","CN",2924,30,NA," 17:12:00",15.3999996185303,25,NA,68,36,NA,NA,2.40000009536743,2.20000004768372,NA,NA,2003,"1999-01-05",1694,4,"LB",1,"BrF",3334,NA,NA,NA,0,"17:12:00",1032,3.65308711307692,"Dom",3334,-0.176783080965753,0.30752132736197,-0.193564884626941
"1073",1504,1999,37,1609,"2005-07-18","CN",3966,54,NA," 16:35:00",16.5,27.3999996185303,NA,69,37.7999992370605,NA,NA,3.40000009536743,3.90000009536743,NA,NA,2005,"1999-06-16",2224,6,"KH",1,"BrM",4104,NA,NA,NA,1,"16:35:00",995,3.84936357792857,"Dom",4104,0.739294978315799,0.777803717781335,2.05575248870793
"1074",1504,1999,39,1019,"2000-08-01","CN",17,60,NA," 09:45:00",15.6999998092651,27.3999996185303,27.2000007629395,67,38,NA,NA,NA,NA,NA,NA,2000,"1999-06-16",412,1,"DR",1,"FLOAT",4104,NA,NA,NA,1,"09:45:00",585,NA,"Sub",4104,0.073056461948988,-0.162761063057395,2.05575248870793
"1075",1504,1999,37,1666,"2005-08-06","CN",3984,54,NA," 16:30:00",17,27.5,NA,68,37.7000007629395,NA,NA,3.09999990463257,2.40000009536743,NA,NA,2005,"1999-06-16",2243,6,"AK",1,"BrM",4104,NA,NA,NA,1,"16:30:00",990,3.84936357792857,"Dom",4104,1.15569395176779,0.30752132736197,2.14947441834626
"1076",1504,1999,41,1107,"2002-09-11","CN",2783,54,NA," 16:15:00",17,25.2000007629395,NA,68,37.2999992370605,NA,NA,3.90000009536743,2.90000009536743,NA,NA,2002,"1999-06-16",1183,3,"JC",1,"BrM",4104,NA,NA,NA,1,"16:15:00",975,NA,"Dom",4104,1.15569395176779,0.30752132736197,-0.00612102535019165
"1077",1504,1999,30,1134,"2003-06-16","CN",2910,54,NA," 16:30:00",17,27.7000007629395,NA,68,38.5,NA,NA,3.5,4.09999990463257,NA,NA,2003,"1999-06-16",1461,4,"CE",1,"BrM",4104,38,14485.89313,14485.89313,1,"16:30:00",990,3.65308711307692,"Dom",4104,1.15569395176779,0.30752132736197,2.33691827762301
"1078",1504,1999,54,1750,"2005-11-18","CN",5228,54,NA," 17:06:00",16,27.3999996185303,NA,68,38.0999984741211,NA,NA,NA,NA,NA,NA,2005,"1999-06-16",2347,6,"KH",1,"BrM",4104,NA,NA,NA,1,"17:06:00",1026,NA,"Dom",4104,0.322896004863813,0.30752132736197,2.05575248870793
"1079",1506,1999,34,1460,"2004-08-14","CN",3729,25,NA," 12:55:00",16.3999996185303,23.7999992370605,NA,67,36.5999984741211,NA,NA,4.80000019073486,2.5,NA,NA,2004,"1999-08-05",1836,5,"OV",1,"BrF",2734,19,28903.94926,28903.94926,0,"12:55:00",775,3.1884100425,"Dom",2734,0.656014865938218,-0.162761063057395,-1.31822446509297
"1080",1506,1999,30,1145,"2003-06-24","CN",2970,25,NA," 11:20:00",14.8999996185303,24,NA,66,36.5,NA,NA,2,2.5,NA,NA,2003,"1999-08-05",1419,4,"CE",1,"BrF",2734,19,12909.90373,12909.90373,0,"11:20:00",680,3.65308711307692,"Dom",2734,-0.593182054417739,-0.63304345347676,-1.13078060581622
"1081",1506,1999,41,1056,"2002-07-21","CN",2667,25,NA," 09:45:00",16.8999996185303,24.6000003814697,NA,68,36.2999992370605,NA,NA,3.59999990463257,6.09999990463257,NA,NA,2002,"1999-08-05",1081,3,"JC",1,"BrF",2734,NA,NA,NA,0,"09:45:00",585,NA,"Dom",2734,1.0724138393902,0.30752132736197,-0.568450815583252
"1082",1508,1999,41,1114,"2002-09-18","CN",2797,81,NA," 11:00:00",16.5,23.7999992370605,NA,65,35.7999992370605,NA,NA,2.40000009536743,2.59999990463257,NA,NA,2002,"1999-03-27",1271,3,"ArD",1,"BrF",NA,NA,NA,NA,NA,"11:00:00",660,NA,"Dom",1285,0.739294978315799,-1.10332584389613,-1.31822446509297
"1083",1509,1999,31,1240,"2003-12-21","CN",3105,7,NA," 16:00:00",17,26,NA,69,37.2999992370605,NA,NA,3.79999995231628,3.20000004768372,NA,NA,2003,"1999-03-27",1730,4,"LB",1,"BrM",4185,NA,NA,NA,1,"16:00:00",960,NA,"Dom",4185,1.15569395176779,0.777803717781335,0.743650836562341
"1084",1509,1999,92,2399,"2009-06-17","CN",6687,7,NA," 15:51:00",15.8999996185303,26.1000003814697,NA,69,37.2999992370605,NA,NA,1.79999995231628,1.79999995231628,NA,NA,2009,"1999-03-27",3735,10,"MH",1,"BrM",4185,4,18775.17974,18775.17974,1,"15:51:00",951,4.5509424385,"Dom",4185,0.239615892486233,0.777803717781335,0.83737276620067
"1085",1509,1999,54,1739,"2005-11-12","CN",5222,8,NA," 15:48:00",17,25.7999992370605,NA,71,37.2999992370605,NA,NA,2.29999995231628,2.90000009536743,NA,NA,2005,"1999-03-27",2422,6,"JDH",1,"BrM",4185,NA,NA,NA,1,"15:48:00",948,NA,"Dom",4185,1.15569395176779,1.71836849862007,0.556206977285591
"1086",1509,1999,87,2158,"2008-07-12","CN",6322,7,NA," 17:35:00",17.5,26.6000003814697,NA,69,37.5,NA,NA,3.09999990463257,2.59999990463257,NA,NA,2008,"1999-03-27",3395,9,"JC",1,"BrM",4185,4,34573.16078,34573.16078,1,"17:35:00",1055,2.59212595028571,"Dom",4185,1.57209292521977,0.777803717781335,1.30598062679531
"1087",1509,1999,30,1140,"2003-06-21","CN",2925,7,NA," 11:30:00",16.7999992370605,26.1000003814697,NA,69,37.5999984741211,NA,NA,3.09999990463257,4.59999990463257,NA,NA,2003,"1999-03-27",1547,4,"CE",1,"BrM",4185,4,16056.88033,16056.88033,1,"11:30:00",690,3.65308711307692,"Dom",4185,0.989133727012542,0.777803717781335,0.83737276620067
"1088",1509,1999,35,1500,"2004-12-18","CN",3793,8,NA," 10:30:00",16.7999992370605,25.7999992370605,NA,70,37.5999984741211,NA,NA,3.29999995231628,4,NA,NA,2004,"1999-03-27",2093,5,"CE",1,"BrM",4185,5,NA,NA,1,"10:30:00",630,NA,"Dom",4185,0.989133727012542,1.2480861082007,0.556206977285591
"1089",1510,1999,41,1104,"2002-09-10","CN",2773,112,NA," 11:45:00",15,24.6000003814697,NA,67,36.2999992370605,NA,NA,NA,NA,NA,NA,2002,"1999-06-20",1178,3,"ArD",1,"BrF",3544,NA,NA,NA,0,"11:45:00",705,NA,"Dom",3544,-0.509901942040159,-0.162761063057395,-0.568450815583252
"1090",1510,1999,87,2165,"2008-07-17","CN",6347,24,NA," 15:46:00",13.5,24,NA,66,36.0999984741211,NA,NA,2.20000004768372,2,NA,NA,2008,"1999-06-20",3315,9,"JC",1,"BrF",3544,18,1353.503049,1353.503049,0,"15:46:00",946,2.59212595028571,"Dom",3544,-1.75909886239612,-0.63304345347676,-1.13078060581622
"1091",1510,1999,75,1908,"2006-08-07","CN",5530,24,NA," 10:00:00",14.8000001907349,24,NA,65,36.5,NA,NA,3,2.20000004768372,NA,NA,2006,"1999-06-20",2605,7,"JC",1,"BrF",3544,18,5186.217755,5186.217755,0,"10:00:00",600,3.14873123264286,"Dom",3544,-0.67646137257732,-1.10332584389613,-1.13078060581622
"1092",1510,1999,30,1150,"2003-06-27","CN",2926,112,NA," 11:20:00",14,24.1000003814697,NA,67,36.5,NA,NA,3.40000009536743,3.20000004768372,NA,NA,2003,"1999-06-20",1468,4,"LB",1,"BrF",3544,78,14442.73026,14442.73026,0,"11:20:00",680,3.65308711307692,"Dom",3544,-1.34269988894413,-0.162761063057395,-1.03705867617789
"1093",1510,1999,41,1052,"2002-07-18","CN",2657,112,NA," 10:00:00",14.5,23.8999996185303,NA,66,36.2000007629395,NA,NA,3.79999995231628,2.90000009536743,NA,NA,2002,"1999-06-20",1124,3,"DR",1,"BrF",3544,NA,NA,NA,0,"10:00:00",600,NA,"Dom",3544,-0.926300915492145,-0.63304345347676,-1.22450253545455
"1094",1510,1999,34,1447,"2004-08-08","CN",3703,24,NA," 09:00:00",15.8000001907349,24,NA,66,36.5,NA,NA,3.79999995231628,4,NA,NA,2004,"1999-06-20",1876,5,"LB",1,"BrF",3544,18,11399.2963,11399.2963,0,"09:00:00",540,3.1884100425,"Dom",3544,0.156336574326652,-0.63304345347676,-1.13078060581622
"1095",1511,1999,41,1051,"2002-07-17","CN",2655,22,NA," 11:30:00",13.6000003814697,23.7999992370605,NA,65,35.9000015258789,NA,NA,NA,NA,NA,NA,2002,"1999-04-17",1187,3,"DR",1,"BrF",1264,NA,NA,NA,0,"11:30:00",690,NA,"Dom",1264,-1.67581875001854,-1.10332584389613,-1.31822446509297
"1096",1512,1999,54,1764,"2005-11-27","CN",5263,111,NA," 08:48:00",16.7999992370605,25.7000007629395,NA,71,37.0999984741211,NA,NA,NA,NA,NA,NA,2005,"1999-08-03",2308,6,"JDH",1,"BrM",3124,NA,NA,NA,1,"08:48:00",528,NA,"Dom",3124,0.989133727012542,1.71836849862007,0.462486835244449
"1097",1512,1999,39,1021,"2000-08-03","CN",41,88,NA," 16:50:00",16.5,26.1000003814697,26.1000003814697,69,37,NA,NA,NA,NA,NA,NA,2000,"1999-08-03",366,1,"DR",1,"ABX",3124,NA,NA,NA,1,"16:50:00",1010,NA,"Sub",3124,0.739294978315799,0.777803717781335,0.83737276620067
"1098",1515,1999,39,1022,"2000-08-04","CN",53,35,NA," 17:25:00",16.1000003814697,25.6000003814697,25.5,69,36.5,NA,NA,NA,NA,NA,NA,2000,"1999-06-20",411,1,"DR",1,"ABX",1200,NA,NA,NA,1,"17:25:00",1045,NA,"Sub",767,0.406176117241395,0.777803717781335,0.36876490560603
