"","BirdID","Status","FieldPeriodID","BirthDate","Island","PeriodYear","birthyear","PeriodYearEnd","age","age_date","survival","SexEstimate","newstat","agefirstrepro","lifespan","occasionyear","PeriodStart","PeriodEnd","season","seasonlength","no_st","fp_na","avg_bug","statbefore","yearlytq","yearlytq_corr","Year"
"687",1358,"ABX",28,"1997-12-12","CN",1999,1997,1999,2,653,1,1,"Sub",3,2921,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Sub",65393.85414575,65393.85414575,1999
"688",1358,"BrM",37,"1997-12-12","CN",2005,1997,2005,8,2830,1,1,"Dom",3,2921,2005,2005-05-26,2005-09-11,"main",108,3,FALSE,4.85163903403571,"Dom",NA,NA,NA
"689",1358,"BrM",34,"1997-12-12","CN",2004,1997,2004,7,2456,1,1,"Dom",3,2921,2004,2004-05-30,2004-09-02,"main",95,2,FALSE,3.1884100425,"Dom",19162.44816,19162.44816,2004
"690",1358,"BrM",30,"1997-12-12","CN",2003,1997,2003,6,2090,1,1,"Dom",3,2921,2003,2003-06-06,2003-09-02,"main",88,2,FALSE,3.65308711307692,"Dom",44787.29777,44787.29777,2003
"691",1360,"BrM",28,"1997-08-27","CN",1999,1997,1999,2,760,1,1,"Dom",1,1862,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",42063.22019,42063.22019,1999
"692",1361,"BrF",87,"1998-08-20","CN",2008,1998,2008,10,3671,1,0,"Dom",2,4229,2008,2008-07-10,2008-09-07,"main",59,2,FALSE,2.21180775553571,"Dom",5214.878409,5214.878409,2008
"693",1361,"BrF",92,"1998-08-20","CN",2009,1998,2009,11,4047,1,0,"Dom",2,4229,2009,2009-06-08,2009-09-18,"main",102,2,FALSE,3.92001919767857,"Dom",32604.076035,32604.076035,2009
"694",1361,"ABX",28,"1998-08-20","CN",1999,1998,1999,1,402,1,0,"Sub",2,4229,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Sub",58119.96612,58119.96612,1999
"695",1361,"BrF",30,"1998-08-20","CN",2003,1998,2003,5,1839,1,0,"Dom",2,4229,2003,2003-06-06,2003-09-02,"main",88,2,FALSE,3.65308711307692,"Dom",15620.29485,15620.29485,2003
"696",1361,"BrF",34,"1998-08-20","CN",2004,1998,2004,6,2205,1,0,"Dom",2,4229,2004,2004-05-30,2004-09-02,"main",95,2,FALSE,3.1884100425,"Dom",14485.58354,14485.58354,2004
"697",1361,"BrF",37,"1998-08-20","CN",2005,1998,2005,7,2579,1,0,"Dom",2,4229,2005,2005-05-26,2005-09-11,"main",108,3,FALSE,4.85163903403571,"Dom",NA,NA,NA
"698",1361,"BrF",82,"1998-08-20","CN",2007,1998,2007,9,3314,1,0,"Dom",2,4229,2007,2007-06-14,2007-09-16,"main",94,2,FALSE,2.34702925817857,"Dom",12653.08418,12653.08418,2007
"699",1362,"SEEN1",28,"1998-08-14","CN",1999,1998,1999,1,408,1,0,"Sub",2,1845,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Sub",25868.7934995,25868.7934995,1999
"700",1364,"ABX",28,"1998-08-21","CN",1999,1998,1999,1,401,1,0,"Sub",NA,723,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Sub",44953.528265,44953.528265,1999
"701",1366,"AB",28,"1998-08-25","CN",1999,1998,1999,1,397,1,0,"Sub",NA,1499,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Sub",20609.294765,20609.294765,1999
"702",1367,"ABX",28,"1998-08-26","CN",1999,1998,1999,1,396,1,1,"Sub",2,1065,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Sub",129839.15104575,129839.15104575,1999
"703",1369,"BrF",28,"1997-07-23","CN",1999,1997,1999,2,795,1,0,"Dom",2,2972,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Sub",89986.744495,89986.744495,1999
"704",1369,"BrF",30,"1997-07-23","CN",2003,1997,2003,6,2232,1,0,"Dom",2,2972,2003,2003-06-06,2003-09-02,"main",88,2,FALSE,3.65308711307692,"Dom",23858.3365,23858.3365,2003
"705",1369,"BrF",34,"1997-07-23","CN",2004,1997,2004,7,2598,1,0,"Dom",2,2972,2004,2004-05-30,2004-09-02,"main",95,2,FALSE,3.1884100425,"Dom",8069.620067,8069.620067,2004
"706",1369,"TBrF",37,"1997-07-23","CN",2005,1997,2005,8,2972,1,0,"Sub",2,2972,2005,2005-05-26,2005-09-11,"main",108,2,FALSE,4.85163903403571,"Dom",NA,NA,NA
"707",1370,"ABX",28,"1997-07-23","CN",1999,1997,1999,2,795,1,1,"Sub",1,2502,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",48861.65155,48861.65155,1999
"708",1370,"BrM",30,"1997-07-23","CN",2003,1997,2003,6,2232,1,1,"Dom",1,2502,2003,2003-06-06,2003-09-02,"main",88,2,FALSE,3.65308711307692,"Dom",23345.88033,23345.88033,2003
"709",1371,"ABX",28,"1997-11-29","CN",1999,1997,1999,2,666,1,0,"Sub",NA,988,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Sub",28482.2281,28482.2281,1999
"710",1380,"BrF",28,"1997-08-02","CN",1999,1997,1999,2,785,1,0,"Dom",1,2222,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",28606.32307,28606.32307,1999
"711",1381,"BrM",28,"1997-08-05","CN",1999,1997,1999,2,782,1,1,"Dom",2,3050,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Sub",50770.575236,50770.575236,1999
"712",1381,"BrM",34,"1997-08-05","CN",2004,1997,2004,7,2585,1,1,"Dom",2,3050,2004,2004-05-30,2004-09-02,"main",95,2,FALSE,3.1884100425,"Dom",12037.25664,12037.25664,2004
"713",1381,"BrM",37,"1997-08-05","CN",2005,1997,2005,8,2959,1,1,"Dom",2,3050,2005,2005-05-26,2005-09-11,"main",108,3,FALSE,4.85163903403571,"Dom",NA,NA,NA
"714",1381,"BrM",30,"1997-08-05","CN",2003,1997,2003,6,2219,1,1,"Dom",2,3050,2003,2003-06-06,2003-09-02,"main",88,2,FALSE,3.65308711307692,"Dom",19171.22598,19171.22598,2003
"715",1382,"BrF",28,"1997-08-07","CN",1999,1997,1999,2,780,1,0,"Dom",1,1449,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",75549.1686525,75549.1686525,1999
"716",1383,"H",28,"1997-08-11","CN",1999,1997,1999,2,776,1,0,"Sub",4,1878,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Sub",77491.90167,77491.90167,1999
"717",1384,"H",28,"1998-08-03","CN",1999,1998,1999,1,419,1,0,"Sub",2,4064,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Sub",22764.783985,22764.783985,1999
"718",1384,"BrF",34,"1998-08-03","CN",2004,1998,2004,6,2222,1,0,"Dom",2,4064,2004,2004-05-30,2004-09-02,"main",95,2,FALSE,3.1884100425,"Dom",4141.376338,4141.376338,2004
"719",1384,"BrF",37,"1998-08-03","CN",2005,1998,2005,7,2596,1,0,"Dom",2,4064,2005,2005-05-26,2005-09-11,"main",108,3,FALSE,4.85163903403571,"Dom",NA,NA,NA
"720",1384,"BrF",82,"1998-08-03","CN",2007,1998,2007,9,3331,1,0,"Dom",2,4064,2007,2007-06-14,2007-09-16,"main",94,2,FALSE,2.34702925817857,"Dom",7731.791014,7731.791014,2007
"721",1384,"BrF",30,"1998-08-03","CN",2003,1998,2003,5,1856,1,0,"Dom",2,4064,2003,2003-06-06,2003-09-02,"main",88,2,FALSE,3.65308711307692,"Dom",23345.88033,23345.88033,2003
"722",1384,"BrF",92,"1998-08-03","CN",2009,1998,2009,11,4064,1,0,"Dom",2,4064,2009,2009-06-08,2009-09-18,"main",102,2,FALSE,3.92001919767857,"Dom",15234.23832,15234.23832,2009
"723",1384,"BrF",87,"1998-08-03","CN",2008,1998,2008,10,3688,1,0,"Dom",2,4064,2008,2008-07-10,2008-09-07,"main",59,2,FALSE,2.21180775553571,"Dom",8501.437478,8501.437478,2008
"724",1385,"BrF",28,"1998-07-29","CN",1999,1998,1999,1,424,1,0,"Dom",1,746,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Sub",22488.16016,22488.16016,1999
"725",1386,"BrF",28,"1997-08-17","CN",1999,1997,1999,2,770,1,0,"Dom",2,1439,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Sub",79183.888555,79183.888555,1999
"726",1387,"NSA",28,"1998-08-10","CN",1999,1998,1999,1,412,1,0,"Sub",2,1514,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Sub",110125.807643333,110125.807643333,1999
"727",1388,"BrF",30,"1998-08-05","CN",2003,1998,2003,5,1854,1,0,"Dom",4,2352,2003,2003-06-06,2003-09-02,"main",88,2,FALSE,3.65308711307692,"Dom",15021.57651,15021.57651,2003
"728",1388,"ABX",28,"1998-08-05","CN",1999,1998,1999,1,417,1,0,"Sub",4,2352,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Sub",79183.888555,79183.888555,1999
"729",1388,"BrF",34,"1998-08-05","CN",2004,1998,2004,6,2220,1,0,"Dom",4,2352,2004,2004-05-30,2004-09-02,"main",95,2,FALSE,3.1884100425,"Dom",12277.43224,12277.43224,2004
"730",1390,"ABX",28,"1998-08-10","CN",1999,1998,1999,1,412,1,0,"Sub",4,1849,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Sub",23607.69674,23607.69674,1999
"731",1391,"SEEN1",28,"1997-08-23","CN",1999,1997,1999,2,764,1,1,"Sub",NA,1086,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Sub",17371.2944133333,17371.2944133333,1999
"732",1392,"BrF",28,"1997-08-23","CN",1999,1997,1999,2,764,1,0,"Dom",1,1086,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",76206.244615,76206.244615,1999
"733",1394,"BrM",82,"1998-08-08","CN",2007,1998,2007,9,3326,1,1,"Dom",2,4241,2007,2007-06-14,2007-09-16,"main",94,2,FALSE,2.34702925817857,"Dom",5015.581011,5015.581011,2007
"734",1394,"BrM",87,"1998-08-08","CN",2008,1998,2008,10,3683,1,1,"Dom",2,4241,2008,2008-07-10,2008-09-07,"main",59,2,FALSE,2.21180775553571,"Dom",6093.822529,6093.822529,2008
"735",1394,"BrM",92,"1998-08-08","CN",2009,1998,2009,11,4059,1,1,"Dom",2,4241,2009,2009-06-08,2009-09-18,"main",102,2,FALSE,3.92001919767857,"Dom",17395.64586,17395.64586,2009
"736",1394,"BrM",34,"1998-08-08","CN",2004,1998,2004,6,2217,1,1,"Dom",2,4241,2004,2004-05-30,2004-09-02,"main",95,2,FALSE,3.1884100425,"Dom",9418.90645,9418.90645,2004
"737",1394,"BrM",37,"1998-08-08","CN",2005,1998,2005,7,2591,1,1,"Dom",2,4241,2005,2005-05-26,2005-09-11,"main",108,3,FALSE,4.85163903403571,"Dom",NA,NA,NA
"738",1394,"ABX",28,"1998-08-08","CN",1999,1998,1999,1,414,1,1,"Sub",2,4241,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Sub",17988.859285,17988.859285,1999
"739",1394,"BrM",30,"1998-08-08","CN",2003,1998,2003,5,1851,1,1,"Dom",2,4241,2003,2003-06-06,2003-09-02,"main",88,2,FALSE,3.65308711307692,"Dom",23915.34503,23915.34503,2003
"740",1395,"BrM",28,"1997-08-29","CN",1999,1997,1999,2,758,1,1,"Dom",1,2935,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",42883.208095,42883.208095,1999
"741",1395,"BrM",30,"1997-08-29","CN",2003,1997,2003,6,2195,1,1,"Dom",1,2935,2003,2003-06-06,2003-09-02,"main",88,2,FALSE,3.65308711307692,"Dom",13723.04223,13723.04223,2003
"742",1395,"BrM",34,"1997-08-29","CN",2004,1997,2004,7,2561,1,1,"Dom",1,2935,2004,2004-05-30,2004-09-02,"main",95,2,FALSE,3.1884100425,"Dom",6582.463408,6582.463408,2004
"743",1395,"TBrM",37,"1997-08-29","CN",2005,1997,2005,8,2935,1,1,NA,1,2935,2005,2005-05-26,2005-09-11,"main",108,2,FALSE,4.85163903403571,NA,NA,NA,NA
"744",1401,"BrF",82,"1997-09-09","CN",2007,1997,2007,10,3659,1,0,"Dom",6,4749,2007,2007-06-14,2007-09-16,"main",94,2,FALSE,2.34702925817857,"Dom",9132.107949,9132.107949,2007
"745",1401,"BrF",87,"1997-09-09","CN",2008,1997,2008,11,4016,1,0,"Dom",6,4749,2008,2008-07-10,2008-09-07,"main",59,2,FALSE,2.21180775553571,"Dom",15909.01712,15909.01712,2008
"746",1401,"BrF",92,"1997-09-09","CN",2009,1997,2009,12,4392,1,0,"Dom",6,4749,2009,2009-06-08,2009-09-18,"main",102,2,FALSE,3.92001919767857,"Dom",18021.273185,18021.273185,2009
"747",1401,"TBrF",104,"1997-09-09","CN",2010,1997,2010,13,4749,1,0,"Sub",6,4749,2010,2010-06-30,2010-09-10,"main",72,2,FALSE,3.19056396603571,"Dom",NA,NA,NA
"748",1401,"BrF",37,"1997-09-09","CN",2005,1997,2005,8,2924,1,0,"Dom",6,4749,2005,2005-05-26,2005-09-11,"main",108,3,FALSE,4.85163903403571,"Dom",NA,NA,NA
"749",1401,"H",28,"1997-09-09","CN",1999,1997,1999,2,747,1,0,"Sub",6,4749,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Sub",159961.481595,159961.481595,1999
"750",1401,"BrF",30,"1997-09-09","CN",2003,1997,2003,6,2184,1,0,"Dom",6,4749,2003,2003-06-06,2003-09-02,"main",88,2,FALSE,3.65308711307692,"Sub",29991.94051,29991.94051,2003
"751",1401,"BrF",34,"1997-09-09","CN",2004,1997,2004,7,2550,1,0,"Dom",6,4749,2004,2004-05-30,2004-09-02,"main",95,2,FALSE,3.1884100425,"Dom",9681.222962,9681.222962,2004
"752",1403,"BrF",28,"1997-09-15","CN",1999,1997,1999,2,741,1,0,"Dom",1,3274,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Dom",92633.23804,92633.23804,1999
"753",1403,"BrF",34,"1997-09-15","CN",2004,1997,2004,7,2544,1,0,"Dom",1,3274,2004,2004-05-30,2004-09-02,"main",95,2,FALSE,3.1884100425,"Dom",13709.69379,13709.69379,2004
"754",1403,"BrF",30,"1997-09-15","CN",2003,1997,2003,6,2178,1,0,"Dom",1,3274,2003,2003-06-06,2003-09-02,"main",88,2,FALSE,3.65308711307692,"Dom",11063.51832,11063.51832,2003
"755",1403,"BrF",37,"1997-09-15","CN",2005,1997,2005,8,2918,1,0,"Dom",1,3274,2005,2005-05-26,2005-09-11,"main",108,3,FALSE,4.85163903403571,"Dom",NA,NA,NA
"756",1404,"ABX",28,"1997-09-16","CN",1999,1997,1999,2,740,1,0,"Sub",NA,1842,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Sub",28482.2281,28482.2281,1999
"757",1405,"FLOAT",28,"1998-04-10","CN",1999,1998,1999,1,534,1,1,"Sub",NA,856,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Sub",NA,NA,NA
"758",1408,"ABX",28,"1998-08-26","CN",1999,1998,1999,1,396,1,0,"Sub",NA,718,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Sub",57400.55747,57400.55747,1999
"759",1410,"BrF",28,"1998-06-12","CN",1999,1998,1999,1,471,1,0,"Dom",1,793,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Sub",65005.42456,65005.42456,1999
"760",1412,"BrM",30,"1998-06-22","CN",2003,1998,2003,5,1898,1,1,"Dom",1,4463,2003,2003-06-06,2003-09-02,"main",88,2,FALSE,3.65308711307692,"Dom",17439.23394,17439.23394,2003
"761",1412,"BrM",28,"1998-06-22","CN",1999,1998,1999,1,461,1,1,"Dom",1,4463,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Sub",220248.0523,220248.0523,1999
"762",1412,"BrM",34,"1998-06-22","CN",2004,1998,2004,6,2264,1,1,"Dom",1,4463,2004,2004-05-30,2004-09-02,"main",95,2,FALSE,3.1884100425,"Dom",3588.522613,3588.522613,2004
"763",1412,"BrM",82,"1998-06-22","CN",2007,1998,2007,9,3373,1,1,"Dom",1,4463,2007,2007-06-14,2007-09-16,"main",94,2,FALSE,2.34702925817857,"Dom",5315.69194,5315.69194,2007
"764",1412,"BrM",87,"1998-06-22","CN",2008,1998,2008,10,3730,1,1,"Dom",1,4463,2008,2008-07-10,2008-09-07,"main",59,2,FALSE,2.21180775553571,"Dom",2253.544623,2253.544623,2008
"765",1412,"BrM",92,"1998-06-22","CN",2009,1998,2009,11,4106,1,1,"Dom",1,4463,2009,2009-06-08,2009-09-18,"main",102,2,FALSE,3.92001919767857,"Dom",26811.160515,26811.160515,2009
"766",1412,"BrM",37,"1998-06-22","CN",2005,1998,2005,7,2638,1,1,"Dom",1,4463,2005,2005-05-26,2005-09-11,"main",108,3,FALSE,4.85163903403571,"Dom",NA,NA,NA
"767",1412,"TBrM",104,"1998-06-22","CN",2010,1998,2010,12,4463,1,1,NA,1,4463,2010,2010-06-30,2010-09-10,"main",72,2,FALSE,3.19056396603571,NA,NA,NA,NA
"768",1415,"H",28,"1998-08-21","CN",1999,1998,1999,1,401,1,0,"Sub",3,5519,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Sub",52789.26366,52789.26366,1999
"769",1415,"BrF",30,"1998-08-21","CN",2003,1998,2003,5,1838,1,0,"Dom",3,5519,2003,2003-06-06,2003-09-02,"main",88,2,FALSE,3.65308711307692,"Dom",14994.66701,14994.66701,2003
"770",1415,"BrF",34,"1998-08-21","CN",2004,1998,2004,6,2204,1,0,"Dom",3,5519,2004,2004-05-30,2004-09-02,"main",95,2,FALSE,3.1884100425,"Dom",22613.87246,22613.87246,2004
"771",1415,"BrF",37,"1998-08-21","CN",2005,1998,2005,7,2578,1,0,"Dom",3,5519,2005,2005-05-26,2005-09-11,"main",108,3,FALSE,4.85163903403571,"Dom",NA,NA,NA
"772",1415,"BrF",82,"1998-08-21","CN",2007,1998,2007,9,3313,1,0,"Dom",3,5519,2007,2007-06-14,2007-09-16,"main",94,2,FALSE,2.34702925817857,"Dom",4072.932468,4072.932468,2007
"773",1415,"BrF",87,"1998-08-21","CN",2008,1998,2008,10,3670,1,0,"Dom",3,5519,2008,2008-07-10,2008-09-07,"main",59,2,FALSE,2.21180775553571,"Dom",1390.206315,1390.206315,2008
"774",1415,"BrF",92,"1998-08-21","CN",2009,1998,2009,11,4046,1,0,"Dom",3,5519,2009,2009-06-08,2009-09-18,"main",102,2,FALSE,3.92001919767857,"Dom",3913.2914375,3913.2914375,2009
"775",1415,"BrF",104,"1998-08-21","CN",2010,1998,2010,12,4403,1,0,"Dom",3,5519,2010,2010-06-30,2010-09-10,"main",72,2,FALSE,3.19056396603571,"Dom",10357.30578,10357.30578,2010
"776",1415,"NS",122,"1998-08-21","CN",2013,1998,2013,15,5519,0,0,"dead",3,5519,2013,2013-06-18,2013-09-30,"main",104,2,FALSE,3.67583852871429,"Dom",13685.949415,13685.949415,2013
"777",1415,"BrF",116,"1998-08-21","CN",2012,1998,2012,14,5154,1,0,"Dom",3,5519,2012,2012-06-04,2012-09-30,"main",118,2,FALSE,4.47840260407143,"Dom",9061.506484,9061.506484,2012
"778",1416,"BrM",28,"1998-06-28","CN",1999,1998,1999,1,455,1,1,"Dom",1,777,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Sub",60232.066835,60232.066835,1999
"779",1418,"OFL",28,"1999-04-02","CN",1999,1999,1999,0,177,1,0,"Sub",NA,499,1999,1999-07-02,1999-09-26,"main",86,2,FALSE,3.33536095095,"Sub",28577.07996,28577.07996,1999
"780",1419,"BrF",37,"1999-04-02","CN",2005,1999,2005,6,2354,1,0,"Dom",4,3446,2005,2005-05-26,2005-09-11,"main",108,3,FALSE,4.85163903403571,"Dom",NA,NA,NA
"781",1419,"BrF",34,"1999-04-02","CN",2004,1999,2004,5,1980,1,0,"Dom",4,3446,2004,2004-05-30,2004-09-02,"main",95,2,FALSE,3.1884100425,"Dom",23114.90537,23114.90537,2004
"782",1419,"BrF",82,"1999-04-02","CN",2007,1999,2007,8,3089,1,0,"Dom",4,3446,2007,2007-06-14,2007-09-16,"main",94,2,FALSE,2.34702925817857,"Dom",6025.208277,6025.208277,2007
"783",1419,"BrF",87,"1999-04-02","CN",2008,1999,2008,9,3446,1,0,"Dom",4,3446,2008,2008-07-10,2008-09-07,"main",59,2,FALSE,2.21180775553571,"Dom",2300.666729,2300.666729,2008
"784",1419,"OFL",28,"1999-04-02","CN",1999,1999,1999,0,177,1,0,"Sub",4,3446,1999,1999-07-02,1999-09-26,"main",86,2,FALSE,3.33536095095,"Sub",28577.07996,28577.07996,1999
"785",1419,"BrF",30,"1999-04-02","CN",2003,1999,2003,4,1614,1,0,"Dom",4,3446,2003,2003-06-06,2003-09-02,"main",88,2,FALSE,3.65308711307692,"Sub",9548.390541,9548.390541,2003
"786",1421,"H",28,"1999-03-26","CN",1999,1999,1999,0,184,1,0,"Sub",1,506,1999,1999-07-02,1999-09-26,"main",86,2,FALSE,3.33536095095,"Sub",53544.97763,53544.97763,1999
"787",1422,"OFL",28,"1999-03-28","CN",1999,1999,1999,0,182,1,0,"Sub",NA,504,1999,1999-07-02,1999-09-26,"main",86,2,FALSE,3.33536095095,"Sub",167728.4546,167728.4546,1999
"788",1425,"H",28,"1999-03-29","CN",1999,1999,1999,0,181,1,1,"Sub",1,1283,1999,1999-07-02,1999-09-26,"main",86,2,FALSE,3.33536095095,"Sub",171886.8924,171886.8924,1999
"789",1426,"SEEN2",28,"1999-03-26","CN",1999,1999,1999,0,184,1,1,"Sub",NA,506,1999,1999-07-02,1999-09-26,"main",86,2,FALSE,3.33536095095,"Sub",47723.51321,47723.51321,1999
"790",1428,"H",28,"1999-01-14","CN",1999,1999,1999,0,255,1,0,"Sub",2,924,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Sub",33611.711935,33611.711935,1999
"791",1429,"ABX",28,"1999-01-12","CN",1999,1999,1999,0,257,1,0,"Sub",1,2790,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Sub",74933.16764285,74933.16764285,1999
"792",1429,"BrF",30,"1999-01-12","CN",2003,1999,2003,4,1694,1,0,"Dom",1,2790,2003,2003-06-06,2003-09-02,"main",88,2,FALSE,3.65308711307692,"Dom",11688.91682,11688.91682,2003
"793",1429,"BrF",34,"1999-01-12","CN",2004,1999,2004,5,2060,1,0,"Dom",1,2790,2004,2004-05-30,2004-09-02,"main",95,2,FALSE,3.1884100425,"Dom",6356.988878,6356.988878,2004
"794",1429,"BrF",37,"1999-01-12","CN",2005,1999,2005,6,2434,1,0,"Dom",1,2790,2005,2005-05-26,2005-09-11,"main",108,3,FALSE,4.85163903403571,"Dom",NA,NA,NA
"795",1430,"BrM",28,"1998-01-24","CN",1999,1998,1999,1,610,1,1,"Dom",1,1712,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Sub",119020.473731,119020.473731,1999
"796",1431,"ABX",28,"1999-01-23","CN",1999,1999,1999,0,246,1,0,"Sub",3,1348,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Sub",111102.9922,111102.9922,1999
"797",1432,"H",28,"1998-06-02","CN",1999,1998,1999,1,481,1,0,"Sub",NA,803,1999,1999-07-02,1999-09-26,"main",86,3,FALSE,3.33536095095,"Sub",37033.69452,37033.69452,1999
"798",1433,"OFL",28,"1999-03-31","CN",1999,1999,1999,0,179,1,1,"Sub",NA,501,1999,1999-07-02,1999-09-26,"main",86,2,FALSE,3.33536095095,"Sub",42017.0802,42017.0802,1999
"799",1434,"OFL",28,"1999-04-15","CN",1999,1999,1999,0,164,1,0,"Sub",NA,486,1999,1999-07-02,1999-09-26,"main",86,2,FALSE,3.33536095095,"Sub",113082.5654,113082.5654,1999
"800",1437,"BrF",37,"1998-11-08","CN",2005,1998,2005,7,2499,1,0,"Dom",1,3392,2005,2005-05-26,2005-09-11,"main",108,3,FALSE,4.85163903403571,"Dom",NA,NA,NA
"801",1437,"BrF",34,"1998-11-08","CN",2004,1998,2004,6,2125,1,0,"Dom",1,3392,2004,2004-05-30,2004-09-02,"main",95,2,FALSE,3.1884100425,"Dom",6837.374984,6837.374984,2004
"802",1437,"BrF",30,"1998-11-08","CN",2003,1998,2003,5,1759,1,0,"Dom",1,3392,2003,2003-06-06,2003-09-02,"main",88,2,FALSE,3.65308711307692,"Dom",18409.54482,18409.54482,2003
"803",1437,"BrF",82,"1998-11-08","CN",2007,1998,2007,9,3234,1,0,"Dom",1,3392,2007,2007-06-14,2007-09-16,"main",94,2,FALSE,2.34702925817857,"Dom",5809.956208,5809.956208,2007
"804",1438,"BrF",37,"1999-07-02","CN",2005,1999,2005,6,2263,1,0,"Dom",3,5933,2005,2005-05-26,2005-09-11,"main",108,3,FALSE,4.85163903403571,"Dom",NA,NA,NA
"805",1438,"BrF",82,"1999-07-02","CN",2007,1999,2007,8,2998,1,0,"Dom",3,5933,2007,2007-06-14,2007-09-16,"main",94,2,FALSE,2.34702925817857,"Dom",6948.997682,6948.997682,2007
"806",1438,"BrF",30,"1999-07-02","CN",2003,1999,2003,4,1523,1,0,"Dom",3,5933,2003,2003-06-06,2003-09-02,"main",88,2,FALSE,3.65308711307692,"Dom",32257.47274,32257.47274,2003
"807",1438,"BrF",34,"1999-07-02","CN",2004,1999,2004,5,1889,1,0,"Dom",3,5933,2004,2004-05-30,2004-09-02,"main",95,2,FALSE,3.1884100425,"Dom",10088.19954,10088.19954,2004
"808",1438,"BrF",116,"1999-07-02","CN",2012,1999,2012,13,4839,1,0,"Dom",3,5933,2012,2012-06-04,2012-09-30,"main",118,2,FALSE,4.47840260407143,"Dom",23731.35842,23731.35842,2012
"809",1438,"BrF",122,"1999-07-02","CN",2013,1999,2013,14,5204,1,0,"Dom",3,5933,2013,2013-06-18,2013-09-30,"main",104,2,FALSE,3.67583852871429,"Dom",21302.75669,21302.75669,2013
"810",1438,"BrF",125,"1999-07-02","CN",2014,1999,2014,15,5573,1,0,"Dom",3,5933,2014,2014-06-16,2014-10-04,"main",110,2,FALSE,5.38948439175,"Dom",20816.301475,20816.301475,2014
"811",1438,"BrF",87,"1999-07-02","CN",2008,1999,2008,9,3355,1,0,"Dom",3,5933,2008,2008-07-10,2008-09-07,"main",59,2,FALSE,2.21180775553571,"Dom",5946.114001,5946.114001,2008
"812",1438,"BrF",92,"1999-07-02","CN",2009,1999,2009,10,3731,1,0,"Dom",3,5933,2009,2009-06-08,2009-09-18,"main",102,2,FALSE,3.92001919767857,"Dom",27414.92104,27414.92104,2009
"813",1438,"BrF",104,"1999-07-02","CN",2010,1999,2010,11,4088,1,0,"Dom",3,5933,2010,2010-06-30,2010-09-10,"main",72,2,FALSE,3.19056396603571,"Dom",20811.11187,20811.11187,2010
"814",1438,"NS",142,"1999-07-02","CN",2015,1999,2015,16,5933,0,0,"dead",3,5933,2015,2015-06-22,2015-09-29,"main",99,2,FALSE,3.94487496517857,"Dom",22062.18075,22062.18075,2015
"815",1441,"BrM",30,"1999-07-13","CN",2003,1999,2003,4,1512,1,1,"Dom",2,1646,2003,2003-06-06,2003-09-02,"main",88,2,FALSE,3.65308711307692,"Sub",17360.82872,17360.82872,2003
